,AUT,AUS,BEL,BGR,BRA,CAN,CHN,DEU,ESP,FRA,GBR,HUN,IDN,IND,IRL,ITA,JPN,KOR,MEX,NLD,NOR,POL,PRT,ROU,RUS,TUR,TWN,USA,REU,RoW
"AUS Insurance, reinsurance and pension funding, except compulsory social security",0.1,5502.2,1.6,0.7,0.1,0.4,0.7,51.4,1.5,1.9,6.2,4.7,0.1,0.4,0.9,51.6,0.8,0.1,1.1,2.6,0.1,4.2,0.2,2.2,0.3,0.4,0.0,7.9,125.7,78.8
AUS Activities auxiliary to financial services and insurance activities,0.0,320.4,0.2,0.0,0.0,0.0,1.1,1.0,0.2,0.1,0.2,0.1,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.3,0.0,0.5,0.0,0.1,0.0,0.0,0.0,0.1,2.1,10.1
AUS Real estate activities,0.2,31480.6,0.2,0.1,0.9,0.1,0.6,33.5,0.3,0.3,3.0,0.4,0.8,0.1,0.1,6.3,0.0,1.0,0.0,10.6,0.1,5.1,0.1,0.2,0.2,0.0,0.4,0.8,2.5,3.9
AUS Legal and accounting activities; activities of head offices; management consultancy activities,1.8,1207.5,8.0,3.4,0.8,0.9,145.5,29.9,8.6,9.2,1.6,2.9,1.0,0.5,0.3,16.6,0.1,0.9,0.2,32.8,2.7,35.1,0.9,11.8,0.4,0.3,0.3,11.3,54.2,70.1
AUS Architectural and engineering activities; technical testing and analysis,2.6,4052.1,3.3,2.6,2.5,2.2,16.4,57.4,7.8,10.2,7.1,5.8,0.9,2.2,0.7,40.4,1.4,4.8,2.5,3.3,1.8,6.8,0.8,8.8,12.9,3.9,1.3,10.9,41.6,36.2
AUS Scientific research and development,0.1,146.6,3.6,4.8,0.5,0.5,22.7,100.5,2.2,10.9,1.6,12.8,0.0,0.0,0.6,9.2,0.2,36.0,0.0,20.1,0.1,2.2,0.3,9.5,2.2,0.0,0.1,10.3,145.5,7.4
AUS Advertising and market research,0.0,83.9,0.1,1.7,0.0,0.0,0.7,1.2,0.1,0.1,0.3,0.1,0.0,0.0,0.0,0.6,0.0,0.6,0.0,1.2,0.0,0.2,0.0,0.3,0.0,0.0,0.1,10.6,4.6,32.8
"AUS Other professional, scientific and technical activities; veterinary activities",0.0,336.4,0.1,0.1,0.0,0.1,0.3,3.2,0.1,0.2,2.5,0.9,0.0,0.0,4.3,1.8,0.4,0.7,0.3,1.1,0.2,2.4,0.2,0.2,0.2,0.6,0.1,0.5,3.4,4.9
AUS Administrative and support service activities,0.9,5371.0,1.8,0.7,2.0,0.7,4.2,29.2,6.7,9.8,6.6,7.1,0.1,0.2,2.3,8.8,0.3,1.2,0.6,15.7,0.6,4.4,1.9,3.3,0.9,0.4,0.3,53.0,48.0,47.2
AUS Public administration and defence; compulsory social security,0.0,28835.0,0.4,0.2,0.0,0.1,1.5,10.4,0.3,0.4,0.4,1.8,1.0,0.1,0.1,1.3,0.8,0.2,0.0,0.7,64.1,0.4,0.1,0.3,0.4,24.6,0.1,0.8,6.6,-9.9
AUS Education,0.1,23192.4,1.2,1.4,0.1,0.3,6.3,30.9,0.6,3.1,1.0,3.8,0.0,0.6,0.3,2.8,0.1,10.4,0.0,5.8,0.0,0.8,0.1,2.8,0.7,0.0,0.0,2.9,44.0,11.8
AUS Human health and social work activities,0.5,34448.1,0.5,0.4,0.3,0.5,0.9,10.9,0.8,1.6,4.5,1.7,0.1,0.1,0.2,2.2,0.3,0.2,0.2,0.3,0.2,1.4,0.1,1.4,1.0,0.2,0.1,2.4,8.0,79.0
AUS Other service activities,0.3,13664.6,1.3,0.2,0.6,2.7,5.0,67.5,16.3,2.1,19.7,0.8,0.1,10.1,1.6,44.2,6.6,2.3,0.0,2.4,0.1,3.5,0.1,1.5,0.2,2.0,6.0,1.0,37.6,16.9
AUS Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,0.0,248.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AUS Activities of extraterritorial organizations and bodies,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"BEL Crop and animal production, hunting and related service activities",0.8,22.6,1717.6,0.3,1.8,4.0,0.6,485.8,156.6,723.4,195.5,6.9,0.1,4.4,11.9,78.5,4.2,0.7,0.2,463.5,59.0,39.9,10.8,5.4,129.2,0.4,0.1,6.0,324.5,56.1
BEL Forestry and logging,0.0,0.0,53.4,0.0,0.0,0.1,0.0,0.2,0.1,1.3,1.2,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,5.7,0.1,0.0,0.2,0.0,0.0,0.0,0.0,0.2,0.8,0.1
BEL Fishing and aquaculture,0.0,0.1,39.6,0.0,0.0,0.0,0.0,1.3,0.8,11.3,0.1,0.0,0.0,0.0,0.0,1.7,0.0,0.0,0.0,6.4,0.0,0.0,0.5,0.0,0.4,0.0,0.0,0.0,1.4,41.5
BEL Mining and quarrying,0.2,0.0,13.1,0.0,0.0,2.4,23.8,26.5,0.2,1.3,0.5,0.3,0.0,11.3,0.0,0.1,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.8,0.0,0.0,6.6,0.5,171.5
"BEL Manufacture of food products, beverages and tobacco products",121.2,159.9,8075.8,41.7,61.0,201.4,56.7,3394.2,645.2,5053.9,2430.3,76.6,22.5,2.4,201.7,931.0,217.1,81.0,32.5,3497.5,78.4,204.7,176.5,119.4,199.0,21.1,21.1,485.6,2096.7,1453.3
"BEL Manufacture of textiles, wearing apparel and leather products",5.6,55.3,183.4,6.5,2.6,14.3,9.6,566.9,437.4,1013.0,861.5,36.3,1.6,2.5,36.7,541.0,33.5,4.4,2.2,327.9,22.2,114.8,97.7,16.7,107.9,157.1,1.2,49.1,460.5,271.5
"BEL Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",0.4,0.9,317.3,0.0,0.1,0.3,0.7,11.1,2.8,33.7,3.0,0.1,0.1,0.9,0.9,3.7,0.6,0.0,0.1,14.7,0.5,0.6,0.8,0.1,0.3,0.4,0.0,5.6,6.3,1.2
BEL Manufacture of paper and paper products,25.2,2.5,683.3,0.2,0.2,0.4,1.0,77.6,27.2,148.5,87.6,1.5,0.1,0.3,1.0,21.3,0.5,0.2,0.6,72.5,2.9,2.7,2.6,0.6,3.6,3.6,0.3,2.2,59.2,24.8
BEL Printing and reproduction of recorded media,2.2,0.3,446.7,0.0,0.0,0.1,0.2,7.6,2.3,13.3,7.3,0.1,0.0,0.1,0.2,1.9,0.1,0.0,0.1,6.8,0.3,0.3,0.2,0.1,0.3,0.3,0.0,0.5,5.6,-0.0
BEL Manufacture of coke and refined petroleum products ,6.9,22.0,7230.9,5.1,18.5,78.8,18.2,1630.6,94.0,589.4,289.0,5.6,1.2,4.8,4.5,65.9,6.0,3.5,11.0,1228.5,34.3,29.7,25.0,12.0,31.6,22.8,6.6,716.8,1254.2,1507.2
BEL Manufacture of chemicals and chemical products ,16.6,19.3,2651.0,6.6,8.3,7.8,51.0,375.6,105.4,641.9,227.3,13.8,4.2,10.3,9.1,120.5,18.5,13.1,10.1,547.4,11.3,45.4,22.3,11.5,60.2,39.1,4.4,138.6,459.8,175.7
BEL Manufacture of basic pharmaceutical products and pharmaceutical preparations,89.4,21.5,535.0,18.0,46.4,123.9,98.6,1691.9,244.1,997.2,116.1,162.7,4.9,1.9,90.2,662.7,44.9,35.5,43.1,107.0,17.0,96.6,98.2,60.9,3.8,2.4,24.8,754.0,706.4,1054.3
BEL Manufacture of rubber and plastic products,13.3,18.3,278.8,2.7,4.0,7.6,13.6,237.3,49.4,274.3,158.7,10.4,1.7,7.1,12.8,73.8,10.2,1.4,5.4,238.3,12.6,25.3,13.2,6.4,28.0,15.5,1.9,41.0,168.3,79.9
BEL Manufacture of other non-metallic mineral products,1.0,2.0,875.3,0.2,0.5,3.7,13.0,31.7,8.8,96.0,11.1,0.5,0.1,6.3,1.7,10.6,2.2,0.5,0.5,45.7,1.0,2.0,2.1,1.1,2.1,1.3,0.1,10.1,20.5,25.7
BEL Manufacture of basic metals,4.6,6.4,1417.2,2.2,3.5,21.1,23.5,90.1,21.1,85.6,46.3,2.6,1.6,8.5,2.5,35.5,2.1,2.0,3.2,60.1,4.9,11.7,5.9,4.9,16.0,9.3,1.2,22.6,71.3,-0.0
"BEL Manufacture of fabricated metal products, except machinery and equipment",34.6,30.5,2005.9,10.1,18.8,14.9,54.1,411.6,119.1,556.1,257.7,12.4,7.5,21.7,24.1,172.7,17.5,6.8,19.8,318.0,26.8,78.2,41.3,19.8,65.2,37.6,7.4,161.7,330.2,554.5
"BEL Manufacture of computer, electronic and optical products",14.1,30.1,295.6,8.7,10.8,10.0,29.0,378.6,131.3,379.6,199.0,6.6,1.7,14.7,12.9,183.6,17.5,8.6,3.5,75.3,16.0,41.4,24.4,23.6,25.1,28.8,3.3,137.5,264.6,627.1
BEL Manufacture of electrical equipment,12.4,17.0,294.9,5.9,10.4,5.3,28.9,266.7,78.9,293.1,194.6,5.8,2.9,8.3,12.1,113.7,19.0,7.0,4.4,117.1,12.0,38.5,17.0,13.5,17.4,20.5,2.6,48.9,187.6,333.6
BEL Manufacture of machinery and equipment n.e.c.,49.3,95.0,1225.0,35.4,52.0,35.7,289.7,826.0,278.5,740.0,542.1,36.2,24.3,88.2,19.3,527.8,13.2,34.0,40.9,420.9,75.0,136.0,65.9,84.5,267.0,155.4,17.2,228.8,814.0,1438.5
"BEL Manufacture of motor vehicles, trailers and semi-trailers",201.4,269.2,166.9,35.3,10.8,136.2,51.6,3312.5,681.4,1510.6,3241.5,165.5,0.7,11.6,110.1,867.5,41.7,9.6,26.1,1931.4,134.6,395.2,234.3,60.5,791.8,130.9,7.2,546.6,2268.3,1718.8
BEL Manufacture of other transport equipment,1.6,14.5,69.3,1.3,0.5,11.5,3.9,210.1,29.6,187.4,134.9,2.2,0.1,0.9,1.7,64.8,0.5,0.3,0.4,74.5,2.2,10.2,12.5,2.7,8.7,1.4,0.2,5.4,191.3,234.6
BEL Manufacture of furniture; other manufacturing,16.0,24.5,281.7,2.7,4.4,16.4,36.4,270.1,109.1,581.0,163.9,7.9,0.5,48.8,18.8,188.3,29.9,2.4,4.8,266.8,16.7,28.3,19.5,6.8,14.4,21.6,1.4,312.0,234.4,446.0
BEL Repair and installation of machinery and equipment,0.4,1.8,961.9,0.0,0.2,0.5,1.0,8.1,2.7,25.5,3.7,0.2,0.0,1.4,0.5,5.0,0.8,0.0,0.1,9.0,3.2,0.6,1.9,0.2,0.2,0.5,0.7,9.3,7.4,5.7
"BEL Electricity, gas, steam and air conditioning supply",0.3,10.1,7120.2,0.4,8.4,4.3,3.0,661.1,9.6,30.5,16.9,9.0,0.0,0.0,1.8,29.5,0.1,0.0,0.0,101.6,4.9,3.1,2.9,0.5,0.1,7.1,1.0,14.3,123.5,131.8
"BEL Water collection, treatment and supply",0.0,0.0,1540.8,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.3
"BEL Sewerage; waste collection, treatment and disposal activities; materials recovery; remediation activities and other waste management services ",2.0,1.7,842.7,0.4,0.7,2.9,2.6,41.5,7.4,50.0,19.2,0.8,0.3,0.7,1.2,7.8,1.5,0.5,0.8,45.8,1.2,3.4,1.7,0.8,2.7,2.1,0.4,12.2,35.9,18.0
BEL Construction,6.4,7.1,49439.3,2.0,3.5,3.0,27.7,75.9,25.3,98.9,57.2,2.4,1.4,7.0,4.1,40.7,3.8,1.9,2.7,59.1,6.7,15.0,7.0,5.0,12.5,8.9,1.4,30.9,71.4,255.0
BEL Wholesale and retail trade and repair of motor vehicles and motorcycles,2.5,4.6,7851.3,0.8,1.0,1.9,2.6,59.6,18.8,49.9,37.5,1.9,0.2,1.7,10.8,24.9,4.0,0.8,0.5,28.6,2.8,6.2,3.5,1.8,8.6,2.9,0.5,15.5,40.2,177.9
"BEL Wholesale trade, except of motor vehicles and motorcycles",13.6,23.7,24407.9,5.4,9.0,17.1,26.2,369.2,110.3,514.7,219.9,9.6,3.1,12.0,75.3,161.6,34.6,8.9,5.0,318.9,14.1,32.0,20.1,14.1,34.8,17.7,3.7,89.1,270.2,906.2
"BEL Retail trade, except of motor vehicles and motorcycles",2.3,4.4,14409.2,0.6,1.6,3.3,3.9,73.9,27.5,94.1,24.4,2.9,0.4,2.8,38.7,41.9,12.5,1.4,0.9,55.2,2.6,5.9,3.3,1.8,5.3,2.1,1.0,23.2,49.3,643.9
BEL Land transport and transport via pipelines,2.6,16.7,2222.8,0.9,1.7,10.7,33.1,132.9,59.9,103.7,50.6,3.0,2.4,1.5,2.0,27.8,4.9,1.6,0.1,70.1,2.2,20.7,2.7,0.5,12.1,29.4,2.6,7.3,201.9,854.8
BEL Water transport,0.7,2.0,29.8,0.3,0.1,4.0,6.5,41.1,6.5,20.8,54.6,0.4,1.0,21.8,0.7,7.4,7.7,0.1,0.0,53.0,2.0,2.7,1.5,0.6,2.0,24.5,0.1,0.1,32.3,1356.9
BEL Air transport,0.0,3.0,205.9,1.1,3.3,7.7,10.9,16.4,31.1,54.6,54.0,1.9,2.6,28.0,4.0,23.5,8.2,1.4,0.2,40.7,4.3,1.3,2.0,0.2,0.8,2.7,2.3,20.7,40.8,68.2
BEL Warehousing and support activities for transportation,6.2,41.2,2747.0,1.3,31.8,6.6,3.9,791.4,238.2,618.6,107.2,11.6,8.6,47.6,0.6,191.4,17.0,28.7,0.4,107.0,54.1,16.0,16.1,1.0,23.3,23.7,17.9,3.1,307.9,803.2
BEL Postal and courier activities,0.1,1.3,246.1,0.0,0.3,0.4,1.6,11.8,14.6,20.1,45.4,0.3,0.1,0.4,0.2,2.9,0.4,0.3,0.0,39.2,0.7,0.6,0.6,0.1,0.2,0.2,0.4,0.1,8.7,169.6
BEL Accommodation and food service activities,1.9,7.7,11919.7,3.3,4.5,46.7,4.3,113.8,11.5,15.0,188.7,9.2,0.3,0.0,31.3,20.1,10.9,0.4,0.1,10.8,0.3,0.6,10.7,4.8,0.7,0.1,1.6,1.6,94.9,388.9
BEL Publishing activities,1.0,3.6,1371.6,0.3,0.2,0.0,0.0,65.7,1.6,7.5,9.8,0.4,0.1,0.0,0.1,6.5,0.6,0.4,0.1,32.0,3.6,1.6,1.6,2.1,0.0,0.0,0.6,5.4,29.1,3.5
"BEL Motion picture, video and television programme production, sound recording and music publishing activities; programming and broadcasting activities",0.4,1.3,1155.9,1.4,1.7,1.3,0.0,23.3,4.9,33.2,7.1,0.3,2.6,0.0,0.0,15.5,0.5,2.9,2.0,56.8,0.7,2.7,5.3,1.1,0.0,0.0,6.9,4.3,25.2,48.8
BEL Telecommunications,9.0,6.4,5341.9,0.6,0.9,4.7,14.6,40.7,62.7,75.0,236.4,2.3,7.8,9.2,1.1,79.3,7.5,2.0,6.7,89.7,4.8,10.4,6.9,2.6,20.0,6.2,15.1,2.2,133.4,133.2
"BEL Computer programming, consultancy and related activities; information service activities",3.4,11.7,4397.3,0.8,0.8,0.6,0.8,222.0,11.0,29.6,39.4,2.4,0.2,0.3,0.4,24.8,2.4,1.0,0.1,119.1,12.9,10.0,5.1,9.3,0.4,0.4,1.2,17.5,137.5,362.7
"BEL Financial service activities, except insurance and pension funding",3.2,6.6,7637.9,0.2,3.1,18.6,17.0,35.4,164.3,38.7,198.1,6.5,1.8,0.1,26.3,35.3,4.1,12.3,1.0,302.7,19.1,12.5,13.8,0.9,0.5,13.1,0.9,24.0,98.8,686.2
"BEL Insurance, reinsurance and pension funding, except compulsory social security",0.3,1.5,6978.6,0.1,0.0,1.1,1.5,16.6,8.7,12.9,10.7,0.5,0.1,0.5,8.2,37.8,2.4,0.0,2.9,20.9,1.2,5.0,0.8,0.5,0.1,1.7,0.1,60.8,144.2,99.9
BEL Activities auxiliary to financial services and insurance activities,0.2,0.9,736.9,0.0,0.0,0.0,0.1,2.6,7.7,0.1,18.7,0.2,0.0,0.0,0.3,12.2,0.0,1.3,0.0,2.2,0.1,0.2,1.9,0.0,0.0,0.0,0.0,0.0,7.6,96.5
BEL Real estate activities,0.4,0.2,39070.3,0.0,0.4,0.1,1.0,5.0,1.1,2.0,4.2,0.0,0.1,0.0,0.1,2.8,0.0,0.1,0.0,12.9,0.5,2.1,0.1,0.1,0.1,0.0,0.1,1.5,1.6,2.0
BEL Legal and accounting activities; activities of head offices; management consultancy activities,29.3,7.5,5965.7,2.1,4.4,9.8,243.2,73.3,230.5,295.6,33.8,1.8,2.3,2.6,3.9,107.0,1.3,1.4,0.5,509.5,108.5,161.9,14.1,7.0,2.8,2.1,1.0,387.7,272.8,285.9
BEL Architectural and engineering activities; technical testing and analysis,1.6,2.9,3203.9,0.9,1.3,1.0,7.6,33.1,11.5,30.2,19.4,1.0,0.5,1.9,1.1,54.3,1.1,0.9,0.9,17.4,2.8,5.4,2.4,2.4,5.5,3.9,0.4,10.6,28.1,25.5
BEL Scientific research and development,0.0,1.1,411.6,0.3,0.3,0.8,4.9,26.7,7.7,48.1,4.3,1.0,0.0,0.0,1.9,7.7,1.1,7.3,0.0,42.1,0.0,1.2,0.5,0.6,1.1,0.0,0.0,52.3,142.1,4.1
BEL Advertising and market research,2.0,0.6,407.7,0.2,0.3,0.7,15.4,7.7,15.0,20.4,3.5,0.1,0.1,0.2,0.2,7.2,0.2,0.2,0.0,35.1,7.0,10.4,1.0,0.5,0.1,0.1,0.1,63.2,25.0,30.0
"BEL Other professional, scientific and technical activities; veterinary activities",0.2,0.2,374.7,0.1,0.1,0.3,0.3,5.7,1.2,5.9,3.4,0.3,0.0,0.1,2.1,2.0,0.5,0.1,0.1,4.2,0.3,0.6,0.4,0.2,0.3,0.1,0.1,3.8,4.1,3.0
BEL Administrative and support service activities,2.7,3.8,9174.8,0.7,1.9,2.9,3.5,60.8,24.1,78.8,46.2,1.9,0.4,0.9,8.9,20.1,3.4,1.5,0.9,64.9,3.5,5.7,4.5,2.2,4.2,2.5,0.5,89.2,60.0,32.2
BEL Public administration and defence; compulsory social security,0.3,1.3,44235.3,0.1,0.3,2.6,3.2,20.9,10.7,5.3,9.2,0.2,0.1,1.9,0.8,3.7,0.6,0.3,0.0,19.4,2.8,1.0,0.6,0.5,0.1,0.6,0.8,2.7,12.8,27.0
BEL Education,0.4,2.0,31815.0,0.6,0.6,4.9,7.4,45.1,11.7,71.8,10.6,1.7,0.0,1.0,3.3,12.0,2.0,10.9,0.0,64.3,0.3,2.9,1.0,1.1,1.7,0.0,0.1,78.0,215.0,28.8
BEL Human health and social work activities,0.6,0.3,48278.3,0.1,0.3,0.9,0.6,13.7,1.6,6.6,1.8,1.0,0.0,0.0,0.5,4.4,0.3,0.2,0.3,2.2,0.3,0.8,0.7,0.5,0.0,0.0,0.2,4.7,5.8,8.3
BEL Other service activities,0.9,3.0,12533.9,0.7,1.1,19.5,23.4,30.4,69.9,14.6,55.0,0.9,0.3,12.4,2.3,14.4,2.2,1.0,0.2,87.3,1.0,5.1,1.9,1.0,2.2,2.8,4.8,3.7,45.8,43.7
BEL Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,0.0,0.0,762.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BEL Activities of extraterritorial organizations and bodies,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"BGR Crop and animal production, hunting and related service activities",0.9,3.4,1.7,2398.5,0.6,1.1,0.4,24.0,2.0,9.4,16.9,1.8,11.6,2.5,0.0,10.7,0.9,0.4,0.2,2.4,0.4,5.2,0.1,39.4,7.3,6.4,0.1,3.3,41.0,17.9
BGR Forestry and logging,0.0,0.1,0.0,159.0,0.0,0.0,0.0,0.5,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.1,0.1,0.1,0.0,0.0,0.7,-0.0
BGR Fishing and aquaculture,0.0,0.0,0.0,21.4,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,0.0,0.0,0.0,0.0,0.0,0.2
BGR Mining and quarrying,0.0,0.3,0.3,94.5,0.0,0.1,0.2,3.9,0.1,0.7,0.1,0.2,0.0,0.0,0.2,0.6,0.0,0.0,0.0,0.2,0.0,0.1,0.0,2.7,0.4,0.3,0.0,0.2,13.8,-0.0
"BGR Manufacture of food products, beverages and tobacco products",7.6,5.5,5.5,3802.7,0.3,8.2,1.3,33.9,2.9,41.5,26.3,11.9,0.3,0.1,0.1,17.5,4.5,3.2,0.6,8.4,0.5,30.4,0.3,155.7,50.1,18.1,0.7,14.6,127.9,89.5
"BGR Manufacture of textiles, wearing apparel and leather products",1.2,25.5,5.8,385.2,0.1,12.1,0.7,227.9,42.3,92.8,37.7,5.5,0.0,0.0,1.9,244.8,4.0,0.6,0.9,4.4,3.8,11.5,0.8,13.6,18.7,13.0,0.0,19.3,176.8,27.0
"BGR Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",0.0,0.1,0.1,173.1,0.0,0.0,0.0,1.0,0.1,0.5,0.3,0.1,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.2,0.0,0.2,0.0,0.2,0.2,0.1,0.0,0.3,0.5,0.1
BGR Manufacture of paper and paper products,0.0,0.1,0.0,116.3,0.0,0.0,0.0,0.3,0.0,0.1,0.1,0.4,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.2,0.1,2.3,0.3,0.3,0.0,0.0,4.0,2.1
BGR Printing and reproduction of recorded media,0.0,0.0,0.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.3,-0.0
BGR Manufacture of coke and refined petroleum products ,0.0,0.6,0.5,1206.0,0.0,0.0,0.0,3.5,4.1,4.1,3.2,1.1,0.0,0.0,0.0,12.2,0.0,0.0,0.0,0.8,0.6,0.3,0.1,23.1,2.0,109.2,0.0,17.7,73.9,273.0
BGR Manufacture of chemicals and chemical products ,0.2,0.5,0.8,325.7,0.4,0.1,0.2,7.4,1.2,3.5,2.8,0.5,0.0,0.0,0.1,4.6,0.2,0.6,0.7,2.0,0.1,1.5,0.3,44.2,9.8,1.0,0.0,0.9,44.5,32.3
BGR Manufacture of basic pharmaceutical products and pharmaceutical preparations,0.1,0.2,0.6,200.7,0.4,0.0,0.1,3.5,0.5,1.0,0.1,0.1,0.0,0.0,0.0,3.7,0.0,0.5,0.5,0.2,0.1,0.8,0.0,29.6,0.2,0.0,0.0,0.4,20.4,47.2
BGR Manufacture of rubber and plastic products,0.1,0.7,0.5,164.1,0.1,0.0,0.2,10.4,0.5,3.4,2.0,0.4,0.0,0.1,0.0,8.1,0.1,0.0,0.1,0.9,0.2,2.2,0.0,5.4,0.7,1.5,0.0,0.4,4.3,5.2
BGR Manufacture of other non-metallic mineral products,0.1,0.7,0.6,585.9,0.0,0.8,0.1,11.5,1.4,1.2,2.2,0.3,0.1,0.0,0.9,5.7,0.0,0.0,0.0,1.7,0.0,1.2,0.2,4.0,1.7,3.3,0.0,2.7,11.6,2.3
BGR Manufacture of basic metals,0.0,0.7,0.3,355.1,0.0,1.0,0.3,1.6,0.1,0.6,0.3,0.1,0.0,0.0,0.0,0.7,0.0,0.1,0.0,0.2,0.1,0.2,0.0,1.8,1.7,0.4,0.0,0.5,2.7,0.0
"BGR Manufacture of fabricated metal products, except machinery and equipment",0.2,3.3,3.4,539.6,0.1,0.3,1.0,11.9,0.7,7.2,1.3,0.4,0.2,0.3,0.1,7.8,0.1,0.3,0.0,0.8,0.8,3.1,0.1,6.8,5.7,3.1,0.0,11.3,28.9,73.0
"BGR Manufacture of computer, electronic and optical products",0.2,8.5,53.1,24.6,0.3,0.4,1.1,24.6,1.9,4.5,2.2,0.0,0.1,0.7,0.0,7.2,0.4,0.6,0.0,1.7,1.6,1.6,0.3,12.6,1.2,1.0,0.1,8.5,16.4,57.2
BGR Manufacture of electrical equipment,0.4,8.5,5.8,237.6,0.4,0.3,5.7,79.1,5.1,19.1,14.4,2.1,0.1,0.5,1.7,29.7,1.3,0.3,0.5,8.2,0.7,10.8,0.3,10.6,8.3,4.9,0.5,2.8,45.7,69.0
BGR Manufacture of machinery and equipment n.e.c.,1.4,38.8,5.9,622.9,1.4,2.2,16.8,57.3,2.7,13.6,6.5,1.6,0.5,1.6,0.1,29.6,0.2,2.5,0.6,5.0,2.1,7.2,0.4,53.3,70.8,13.4,0.3,11.6,35.9,92.6
"BGR Manufacture of motor vehicles, trailers and semi-trailers",0.1,2.9,13.3,219.8,0.1,0.1,0.5,7.9,0.6,5.0,0.6,0.9,0.0,0.2,0.0,4.1,0.1,0.3,0.0,1.3,0.4,0.5,0.3,21.3,1.3,1.9,0.0,2.2,6.1,18.1
BGR Manufacture of other transport equipment,0.0,2.4,2.1,130.9,0.0,0.5,0.3,49.5,1.3,20.4,1.8,0.8,0.0,0.0,0.3,5.2,0.0,0.0,0.0,4.7,17.2,1.3,0.0,1.7,0.8,2.6,0.0,1.5,36.8,6.2
BGR Manufacture of furniture; other manufacturing,0.4,4.4,2.3,509.9,0.0,2.0,3.0,38.8,5.0,28.5,14.5,0.7,0.0,0.1,0.7,34.3,1.4,0.6,0.4,4.4,1.4,9.7,0.6,9.2,2.8,2.7,0.0,20.6,34.6,29.3
BGR Repair and installation of machinery and equipment,0.0,4.0,0.4,163.1,0.2,0.1,0.4,4.1,0.1,3.8,0.2,0.4,0.0,0.0,0.0,1.0,0.0,0.1,0.0,0.7,1.6,0.2,0.3,1.7,1.5,0.4,0.0,0.5,2.9,4.8
"BGR Electricity, gas, steam and air conditioning supply",0.0,2.9,11.6,1137.4,0.0,0.1,0.2,41.1,0.3,0.7,1.0,0.9,0.0,0.0,0.1,3.0,0.0,0.0,0.0,0.6,0.1,0.5,0.0,1.3,0.5,1.1,0.0,0.7,5.2,9.4
"BGR Water collection, treatment and supply",0.0,0.1,0.1,283.1,0.0,0.0,0.0,0.3,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.1,0.0,0.0,0.0,0.3,4.9
"BGR Sewerage; waste collection, treatment and disposal activities; materials recovery; remediation activities and other waste management services ",0.0,0.0,0.0,211.2,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,14.5
BGR Construction,0.1,7.5,3.3,10271.6,0.1,0.3,2.7,10.6,0.7,3.5,10.9,0.4,0.0,0.1,0.2,3.7,0.1,0.2,0.0,1.4,1.7,2.4,0.2,7.3,5.0,1.5,0.0,1.4,13.2,31.1
