,AUT,AUS,BEL,BGR,BRA,CAN,CHN,DEU,ESP,FRA,GBR,HUN,IDN,IND,IRL,ITA,JPN,KOR,MEX,NLD,NOR,POL,PRT,ROU,RUS,TUR,TWN,USA,REU,RoW
"AUS Insurance, reinsurance and pension funding, except compulsory social security",0.1,3444.2,0.6,0.3,0.0,0.3,0.9,8.6,3.5,3.0,4.6,4.9,0.0,0.8,2.0,133.9,0.8,0.1,1.2,1.0,0.0,1.1,0.4,1.5,0.1,0.3,0.1,10.1,50.8,8.2
AUS Activities auxiliary to financial services and insurance activities,0.0,168.2,0.3,0.0,0.0,0.0,0.1,0.8,0.1,0.1,0.6,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.3,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.1,2.4,4.6
AUS Real estate activities,0.1,19057.5,0.3,0.0,0.0,0.0,0.1,12.6,0.2,0.2,1.9,0.2,0.0,0.0,0.0,3.1,0.0,0.0,0.0,13.5,0.0,2.8,0.0,0.1,0.1,0.0,0.1,0.8,1.3,0.8
AUS Legal and accounting activities; activities of head offices; management consultancy activities,0.7,606.5,6.0,0.6,0.0,0.1,19.3,17.3,5.7,7.9,1.3,0.8,0.2,0.2,0.1,11.0,0.1,0.2,0.1,39.0,0.2,24.2,0.2,4.2,0.1,0.1,0.1,6.5,29.4,21.9
AUS Architectural and engineering activities; technical testing and analysis,1.0,2352.2,1.5,0.5,0.8,1.0,6.2,28.8,4.3,5.6,4.9,3.1,0.2,0.9,0.2,22.1,1.2,1.3,0.7,2.7,0.6,2.6,0.6,2.0,3.7,2.1,1.5,8.7,22.1,13.4
AUS Scientific research and development,0.0,63.5,2.0,1.0,0.0,0.0,0.2,40.3,1.0,6.7,0.9,2.9,0.0,0.0,0.3,4.2,0.2,0.8,0.3,17.6,0.0,1.3,0.1,2.0,0.3,0.0,0.0,5.5,55.7,3.5
AUS Advertising and market research,0.0,51.9,0.1,0.2,0.0,0.0,0.1,0.8,0.1,0.1,0.2,0.0,0.0,0.0,0.0,0.1,0.0,0.4,0.0,1.5,0.0,0.2,0.0,0.1,0.0,0.0,0.0,5.3,5.3,7.5
"AUS Other professional, scientific and technical activities; veterinary activities",0.0,402.8,0.1,0.0,0.0,0.1,0.2,3.1,0.1,0.4,3.4,0.9,0.0,0.0,7.1,1.9,0.7,0.1,0.0,1.8,0.0,1.4,0.1,0.1,0.1,0.3,0.1,0.8,3.3,1.8
AUS Administrative and support service activities,0.3,2847.8,1.2,0.1,0.1,0.2,0.7,12.6,3.8,6.4,4.2,1.6,0.0,0.1,1.6,4.9,0.3,0.1,0.1,15.5,0.1,1.9,0.3,0.7,0.2,0.1,0.1,39.0,22.1,16.2
AUS Public administration and defence; compulsory social security,0.0,18773.5,1.1,0.0,0.0,0.1,1.5,12.5,0.3,0.7,0.7,0.8,0.2,0.1,0.1,1.6,1.6,0.1,0.0,1.1,75.6,0.5,0.0,0.1,0.4,11.6,0.0,1.1,6.1,-161.5
AUS Education,0.1,14291.8,1.1,0.5,0.0,0.1,0.0,22.9,0.5,3.4,1.1,1.6,0.0,1.2,0.2,2.3,0.1,0.4,0.2,9.1,0.0,0.7,0.0,1.0,0.2,0.0,0.0,2.6,30.5,4.5
AUS Human health and social work activities,0.6,20741.8,0.4,0.1,0.1,0.5,0.3,7.6,0.4,1.9,12.2,0.6,0.0,0.2,0.1,1.8,0.3,0.1,0.1,0.3,0.1,0.5,0.1,0.3,0.3,0.1,0.1,2.5,5.2,21.4
AUS Other service activities,0.1,8275.0,1.4,0.2,0.1,1.3,0.7,44.3,6.9,1.1,19.9,0.3,0.1,1.5,1.0,2.6,2.7,0.3,0.0,2.1,0.1,1.5,0.1,0.3,0.1,0.6,0.7,0.8,52.3,2.6
AUS Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,0.0,197.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
AUS Activities of extraterritorial organizations and bodies,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"BEL Crop and animal production, hunting and related service activities",0.2,21.7,1333.8,0.2,0.1,4.3,0.4,349.8,54.6,401.3,101.6,4.4,0.1,0.1,4.9,70.6,3.5,0.3,0.5,248.3,31.2,5.5,8.1,0.4,41.8,0.2,0.1,10.7,178.2,15.2
BEL Forestry and logging,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.2,0.0,1.7,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.1,0.0
BEL Fishing and aquaculture,0.0,0.9,12.2,0.0,0.0,0.0,0.0,1.8,1.1,13.0,0.8,0.0,0.0,0.0,0.0,1.8,0.0,0.0,0.0,5.8,0.0,0.0,0.1,0.5,4.6,0.0,0.0,0.0,1.3,24.5
BEL Mining and quarrying,0.1,0.0,8.2,0.0,0.0,0.6,26.8,23.4,0.3,0.6,0.6,0.1,0.0,0.9,0.2,0.1,0.0,0.0,0.0,0.3,0.0,0.0,0.3,0.0,0.0,0.0,0.0,8.6,0.3,149.1
"BEL Manufacture of food products, beverages and tobacco products",38.9,112.2,5569.4,7.0,21.5,112.6,27.5,2147.0,341.1,2972.1,1310.1,13.9,5.9,3.8,95.4,735.6,175.4,50.0,31.9,2138.4,34.3,22.1,98.5,21.4,121.6,11.9,16.8,121.4,1079.7,695.1
"BEL Manufacture of textiles, wearing apparel and leather products",11.4,32.3,301.7,1.2,1.8,10.2,8.0,585.6,267.3,1360.3,846.8,10.5,1.6,3.7,24.5,483.6,46.2,4.6,3.9,282.1,16.4,69.1,55.0,2.1,92.0,12.4,1.8,90.2,316.6,193.1
"BEL Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",0.5,0.6,164.6,0.0,0.1,0.4,0.5,9.4,1.8,19.6,3.7,0.1,0.0,0.9,0.6,3.0,1.0,0.1,0.2,7.4,0.4,0.3,1.0,0.0,0.1,0.3,0.2,9.8,5.3,0.4
BEL Manufacture of paper and paper products,0.3,2.1,382.9,0.1,0.1,0.6,0.9,80.2,11.6,94.6,40.1,1.5,0.1,0.1,1.3,17.5,0.5,0.2,0.2,74.5,1.5,4.0,1.8,0.3,3.1,0.9,0.2,2.5,45.3,13.5
BEL Printing and reproduction of recorded media,0.1,0.3,272.7,0.0,0.0,0.1,0.2,8.5,1.2,9.3,4.2,0.2,0.0,0.0,0.3,2.0,0.1,0.0,0.0,7.5,0.2,0.4,0.2,0.0,0.3,0.1,0.0,0.6,5.1,0.0
BEL Manufacture of coke and refined petroleum products ,1.9,17.1,2089.3,1.1,6.5,1.3,2.2,475.7,20.3,202.1,114.4,2.3,0.5,0.4,2.9,32.9,1.6,0.2,2.1,284.4,11.0,4.3,6.3,2.5,5.6,4.1,2.2,257.5,361.7,243.4
BEL Manufacture of chemicals and chemical products ,14.9,22.6,1105.1,2.5,5.7,4.0,13.5,305.4,73.6,497.9,230.5,6.3,1.8,7.0,9.5,98.2,20.6,2.1,6.7,408.7,12.8,17.0,13.2,4.9,30.1,18.8,3.0,174.0,298.4,80.3
BEL Manufacture of basic pharmaceutical products and pharmaceutical preparations,42.5,38.9,466.7,9.8,26.1,56.4,17.2,1315.5,149.2,678.2,177.3,31.6,0.8,2.2,31.6,325.9,102.7,15.5,43.1,90.5,17.5,49.3,85.1,28.0,2.8,1.7,3.2,635.9,513.3,723.1
BEL Manufacture of rubber and plastic products,7.5,13.3,155.3,0.5,2.2,4.4,6.7,205.3,39.5,175.5,123.4,5.8,0.8,4.7,8.5,58.5,11.9,2.5,5.9,179.5,7.1,12.0,9.7,2.4,6.6,7.8,2.6,48.5,104.9,45.3
BEL Manufacture of other non-metallic mineral products,1.6,1.1,573.5,0.1,0.2,4.9,13.4,22.7,6.3,43.2,9.7,0.4,0.1,1.1,2.6,9.5,1.3,0.4,0.2,17.9,0.9,2.0,1.7,0.5,1.0,0.8,0.2,15.7,10.9,10.3
BEL Manufacture of basic metals,2.0,3.1,335.5,0.4,1.4,1.8,18.6,49.5,13.5,47.1,27.8,1.8,0.7,10.6,1.2,26.1,2.3,1.7,1.3,26.7,2.6,3.8,4.0,1.0,5.4,6.1,0.9,19.8,48.9,0.0
"BEL Manufacture of fabricated metal products, except machinery and equipment",10.2,18.2,1010.2,2.1,6.0,6.8,54.2,248.1,75.1,307.6,176.9,6.9,4.2,14.6,9.9,124.1,19.7,6.4,6.6,160.4,12.3,28.6,31.0,3.6,20.2,22.5,3.7,104.3,167.2,163.8
"BEL Manufacture of computer, electronic and optical products",16.9,26.6,253.3,1.6,6.8,5.5,26.5,333.4,84.5,344.0,342.2,6.9,0.7,14.7,7.8,213.2,17.7,9.1,4.8,52.5,17.5,19.9,17.9,3.8,7.8,14.5,2.9,143.8,281.7,473.3
BEL Manufacture of electrical equipment,12.6,14.0,378.7,1.3,8.3,4.2,24.3,225.1,61.4,212.7,188.1,6.4,2.2,5.7,10.5,112.9,22.5,7.5,3.3,99.5,12.5,23.0,14.2,1.9,9.0,11.0,4.0,69.4,157.7,169.0
BEL Manufacture of machinery and equipment n.e.c.,26.5,38.5,610.2,5.9,21.1,22.9,236.7,544.3,198.3,443.9,315.4,32.3,11.3,29.0,14.6,444.0,18.7,34.0,21.6,212.8,39.4,38.0,42.7,17.3,97.5,119.2,17.1,252.3,400.9,527.2
"BEL Manufacture of motor vehicles, trailers and semi-trailers",138.9,165.8,142.2,7.9,3.7,73.7,18.5,3827.0,943.3,1194.0,3070.1,132.6,0.8,13.0,79.8,785.0,153.7,12.0,102.6,1880.3,36.8,175.3,69.3,27.6,143.2,70.0,12.1,899.7,1431.2,756.0
BEL Manufacture of other transport equipment,0.9,8.1,34.6,0.1,3.1,15.2,0.7,81.5,7.6,81.6,52.1,0.6,0.1,349.4,0.8,26.2,1.0,1.2,0.5,40.0,1.0,5.5,4.4,0.2,1.0,0.6,0.2,5.6,23.3,35.1
BEL Manufacture of furniture; other manufacturing,8.3,15.7,170.5,0.9,2.4,15.5,18.8,202.0,61.9,372.9,179.3,3.7,0.2,48.4,18.7,137.1,47.9,3.3,3.3,171.3,8.7,10.8,10.6,1.6,5.8,9.4,1.3,467.0,175.4,171.3
BEL Repair and installation of machinery and equipment,0.2,1.1,689.5,0.0,0.1,0.6,0.6,6.5,1.8,17.7,4.8,0.1,0.0,2.8,0.6,4.3,1.6,0.1,0.1,6.8,2.5,0.3,0.9,0.1,0.1,0.3,0.2,16.8,7.7,6.2
"BEL Electricity, gas, steam and air conditioning supply",0.1,3.2,4762.7,0.0,0.0,0.4,0.2,364.7,1.0,10.8,7.9,0.6,0.0,0.0,0.4,10.6,0.2,0.0,0.0,24.4,2.1,0.4,1.5,0.1,0.0,0.2,0.0,9.6,29.4,7.3
"BEL Water collection, treatment and supply",0.0,0.0,765.8,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1
"BEL Sewerage; waste collection, treatment and disposal activities; materials recovery; remediation activities and other waste management services ",0.7,1.8,451.0,0.1,0.4,0.4,0.9,30.5,3.8,30.7,14.0,0.3,0.1,0.3,0.5,6.1,1.2,0.2,0.4,28.0,0.9,1.2,1.3,0.3,1.3,0.7,0.2,12.0,24.1,5.8
BEL Construction,2.0,3.8,24948.4,0.3,1.2,1.6,12.2,41.6,12.9,47.5,38.8,1.6,0.6,3.3,3.7,28.3,3.4,1.5,1.0,54.2,68.3,4.1,5.2,0.9,4.0,4.7,0.9,25.0,35.1,115.0
BEL Wholesale and retail trade and repair of motor vehicles and motorcycles,1.9,3.3,5265.9,0.1,0.4,1.1,1.9,56.4,13.9,39.1,42.2,1.5,0.0,3.2,35.8,26.6,3.9,0.6,1.0,27.6,1.7,2.5,1.8,0.4,1.8,1.3,0.2,18.6,30.4,130.7
"BEL Wholesale trade, except of motor vehicles and motorcycles",7.0,16.9,15162.8,1.1,3.7,10.5,20.1,274.3,61.9,345.5,165.5,5.2,1.2,11.5,216.0,155.0,28.1,6.2,4.2,237.3,9.3,8.9,13.2,3.0,17.1,10.1,2.6,88.4,172.6,457.5
"BEL Retail trade, except of motor vehicles and motorcycles",1.1,3.4,9567.0,0.2,0.5,1.9,1.7,57.9,14.5,65.7,23.9,1.3,0.1,2.0,136.5,43.8,9.8,0.7,0.7,53.1,1.8,1.7,2.4,0.5,2.0,0.7,0.3,27.2,34.1,352.0
BEL Land transport and transport via pipelines,0.8,20.3,1807.8,0.1,0.2,2.8,2.2,145.6,8.4,75.0,44.4,0.4,0.1,21.5,1.8,34.3,5.2,0.3,0.0,40.1,1.7,2.3,2.9,0.0,11.0,1.8,0.1,17.1,95.5,480.6
BEL Water transport,0.0,1.0,8.7,0.0,0.1,1.1,1.0,18.8,0.8,5.2,39.0,0.1,0.0,17.0,0.3,2.2,7.4,0.4,0.0,22.8,1.3,0.4,0.8,0.0,1.4,1.2,0.0,0.1,11.4,823.4
BEL Air transport,0.0,1.8,256.7,0.0,0.0,0.9,0.7,10.2,3.4,26.2,31.8,0.2,0.0,0.5,1.5,16.6,6.1,0.1,0.1,11.9,2.0,0.1,1.6,0.0,0.5,0.1,0.0,31.1,16.5,31.8
BEL Warehousing and support activities for transportation,1.3,25.1,1767.9,0.1,0.7,1.4,1.2,465.8,27.6,286.8,60.7,1.3,0.1,15.5,0.5,125.5,13.6,2.5,0.4,41.7,22.1,1.6,12.0,0.1,13.8,1.4,0.5,2.7,126.2,308.3
BEL Postal and courier activities,0.0,2.1,171.5,0.0,0.0,0.3,0.3,13.3,4.0,9.3,26.9,0.6,0.0,0.0,0.5,2.7,0.2,0.0,0.0,35.0,0.6,0.2,0.7,0.0,0.2,0.0,0.1,0.5,4.4,88.5
BEL Accommodation and food service activities,1.0,5.9,7623.6,0.1,0.5,5.6,0.2,100.2,7.1,9.2,186.0,1.4,0.1,0.0,34.0,22.5,51.7,0.2,0.2,6.7,0.2,0.1,5.1,0.5,0.4,0.0,0.6,0.7,75.7,54.5
BEL Publishing activities,0.5,1.1,1013.5,0.0,0.0,0.0,0.0,34.7,3.1,14.2,15.8,2.0,0.0,0.0,0.2,4.2,0.3,0.2,0.1,9.3,4.8,2.3,3.1,0.8,0.0,0.0,0.4,22.2,31.6,12.9
"BEL Motion picture, video and television programme production, sound recording and music publishing activities; programming and broadcasting activities",0.6,0.5,679.6,0.0,0.3,0.3,0.0,4.3,1.4,20.5,5.8,0.2,0.6,0.0,0.0,2.7,0.5,0.5,2.2,16.3,0.5,0.8,1.6,0.1,0.0,0.0,3.2,11.5,14.7,9.4
BEL Telecommunications,2.5,8.8,4025.2,0.2,0.3,2.2,1.4,43.0,28.3,26.4,140.9,8.4,0.2,3.0,3.0,57.0,1.2,0.2,30.4,98.2,5.2,3.2,7.2,0.5,5.9,1.0,7.6,4.4,56.9,62.6
"BEL Computer programming, consultancy and related activities; information service activities",1.4,2.9,2451.6,0.1,0.1,0.3,0.3,92.1,9.4,38.2,50.0,5.4,0.0,0.1,0.7,12.9,1.2,0.6,0.1,39.6,13.1,6.9,7.6,2.4,0.1,0.1,0.8,55.2,121.5,99.2
"BEL Financial service activities, except insurance and pension funding",2.0,1.9,5331.8,0.1,0.4,5.8,5.6,18.1,73.4,26.9,184.7,7.7,0.3,0.0,15.9,22.3,5.1,2.6,0.0,119.6,9.1,7.0,6.0,0.3,0.0,2.2,0.2,20.0,59.3,289.1
"BEL Insurance, reinsurance and pension funding, except compulsory social security",0.2,0.5,4339.6,0.0,0.0,0.1,0.6,8.9,1.8,11.1,10.2,1.5,0.0,0.3,2.7,14.8,1.0,0.0,1.8,10.7,1.1,1.8,0.7,0.1,0.1,0.2,0.1,44.4,83.0,11.1
BEL Activities auxiliary to financial services and insurance activities,0.1,0.1,534.2,0.0,0.0,0.0,0.0,0.9,3.1,0.1,25.1,0.1,0.0,0.0,0.1,5.5,0.0,0.1,0.0,0.7,0.0,0.1,0.7,0.0,0.0,0.0,0.0,0.1,3.5,58.5
BEL Real estate activities,0.2,0.1,24681.4,0.0,0.0,0.0,0.3,2.2,0.6,1.5,2.4,0.0,0.0,0.0,0.1,1.9,0.0,0.0,0.0,11.4,0.3,0.3,0.1,0.0,0.0,0.0,0.0,1.1,1.1,0.7
BEL Legal and accounting activities; activities of head offices; management consultancy activities,16.0,3.4,2852.7,0.8,0.4,3.0,58.5,47.0,82.1,158.9,28.6,1.5,0.3,2.0,6.5,101.3,0.8,1.1,0.3,474.5,48.6,25.3,6.7,1.5,0.8,0.8,0.3,184.4,144.2,75.4
BEL Architectural and engineering activities; technical testing and analysis,0.9,1.1,1559.7,0.1,0.5,0.5,4.5,16.8,5.6,16.2,12.4,0.7,0.2,0.6,0.8,43.3,0.8,0.7,0.4,8.9,1.5,1.4,1.3,0.4,1.7,2.1,0.3,8.3,14.0,23.3
BEL Scientific research and development,0.0,0.4,215.2,0.2,0.0,0.2,0.0,13.0,1.8,17.1,2.5,0.8,0.0,0.0,2.4,4.9,0.5,0.5,1.1,27.8,0.0,0.2,0.2,0.1,0.1,0.0,0.0,21.5,45.0,1.4
BEL Advertising and market research,1.3,0.4,251.8,0.1,0.0,0.3,4.8,5.4,7.0,14.2,3.6,0.2,0.0,0.7,0.4,8.6,0.1,0.2,0.0,40.8,4.1,2.2,0.7,0.1,0.0,0.0,0.0,29.6,16.5,8.9
"BEL Other professional, scientific and technical activities; veterinary activities",0.1,0.2,220.7,0.0,0.0,0.1,0.1,3.2,0.6,3.4,2.3,0.1,0.0,0.3,3.7,1.2,0.3,0.1,0.1,2.6,0.2,0.1,0.2,0.0,0.1,0.1,0.0,2.4,2.3,1.7
BEL Administrative and support service activities,1.2,2.1,5119.5,0.2,0.5,1.4,1.6,33.9,10.3,43.9,32.1,0.9,0.1,4.3,12.4,13.2,2.6,0.6,0.5,35.9,1.8,1.5,2.2,0.5,1.9,1.1,0.3,50.7,31.0,20.9
BEL Public administration and defence; compulsory social security,0.1,0.4,27225.3,0.0,0.0,1.0,0.4,10.2,5.9,5.7,9.3,0.5,0.0,0.2,1.6,1.9,0.3,0.1,0.0,3.9,1.7,0.6,0.7,0.2,0.1,0.1,0.2,5.3,12.1,7.1
BEL Education,0.4,0.8,19727.1,0.3,0.0,0.9,0.1,27.7,3.6,32.9,11.2,1.6,0.0,1.6,5.0,9.8,1.9,1.0,2.2,53.1,0.3,0.5,0.6,0.2,0.2,0.0,0.0,42.2,88.1,9.6
BEL Human health and social work activities,0.2,0.3,28419.8,0.0,0.1,0.3,0.1,6.6,0.7,3.4,2.9,0.2,0.0,0.8,0.1,1.5,0.4,0.1,0.2,0.6,0.2,0.3,0.5,0.1,0.0,0.0,0.0,3.5,3.1,6.3
BEL Other service activities,0.5,1.1,7329.7,0.1,0.1,6.8,2.7,16.4,35.0,11.1,45.1,0.8,0.1,1.5,2.9,5.7,2.0,0.2,0.3,18.2,0.8,1.4,0.7,0.2,0.4,0.7,0.7,5.1,45.8,16.8
BEL Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,0.0,0.0,693.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
BEL Activities of extraterritorial organizations and bodies,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"BGR Crop and animal production, hunting and related service activities",0.2,1.4,0.6,1717.4,0.1,0.3,0.0,9.3,0.7,3.5,1.2,0.8,3.1,0.2,0.0,4.3,0.2,0.1,0.1,0.5,0.1,1.3,0.0,1.2,1.8,1.2,0.0,2.1,9.5,9.1
BGR Forestry and logging,0.0,0.0,0.0,59.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1
BGR Fishing and aquaculture,0.0,0.0,0.0,14.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BGR Mining and quarrying,0.0,0.0,0.0,56.1,0.0,0.0,0.1,2.7,0.0,0.0,0.0,0.2,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3,0.0
"BGR Manufacture of food products, beverages and tobacco products",1.1,0.8,0.6,1997.7,0.2,1.4,0.0,8.8,0.3,4.2,2.4,1.6,0.0,0.0,0.1,3.7,0.9,0.3,0.2,0.3,0.1,5.5,0.0,5.3,7.9,1.0,0.1,3.8,17.4,20.5
"BGR Manufacture of textiles, wearing apparel and leather products",0.3,7.1,8.2,427.9,0.1,5.7,0.0,87.2,16.5,52.9,23.8,1.9,0.0,0.0,0.4,102.7,1.3,0.1,0.3,6.8,0.8,0.6,0.0,0.9,1.2,6.2,0.0,40.7,51.6,12.8
"BGR Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",0.0,0.1,0.0,98.0,0.0,0.0,0.0,0.2,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.2,0.0
BGR Manufacture of paper and paper products,0.0,0.0,0.0,93.2,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.0,0.0,0.3,0.3
BGR Printing and reproduction of recorded media,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BGR Manufacture of coke and refined petroleum products ,0.0,0.0,0.0,705.6,0.0,0.0,0.0,0.1,0.8,0.9,0.0,0.1,0.0,0.0,0.0,2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.6,0.4,3.3,0.0,3.2,15.3,5.4
BGR Manufacture of chemicals and chemical products ,0.0,0.1,0.0,218.6,0.1,0.0,0.0,0.4,0.1,0.4,0.1,0.1,0.0,0.0,0.0,0.5,0.0,0.0,0.1,0.2,0.0,0.5,0.0,1.0,5.0,0.2,0.0,0.1,2.3,8.8
BGR Manufacture of basic pharmaceutical products and pharmaceutical preparations,0.0,0.1,0.0,222.9,0.2,0.0,0.0,0.3,0.1,0.4,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.1,0.0,0.0,0.2,0.0,0.3,0.1,0.0,0.0,0.1,0.7,4.1
BGR Manufacture of rubber and plastic products,0.1,0.2,0.0,109.8,0.0,0.0,0.0,0.4,0.1,0.1,0.1,0.1,0.0,0.0,0.0,1.3,0.0,0.0,0.0,0.4,0.1,0.1,0.0,0.4,0.0,0.1,0.0,0.1,0.4,0.9
BGR Manufacture of other non-metallic mineral products,0.0,0.0,0.0,248.9,0.0,0.0,0.0,0.2,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.1,0.2,0.1,0.0,0.1,0.5,0.3
BGR Manufacture of basic metals,0.0,0.0,0.0,145.4,0.0,0.0,0.0,0.2,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.3,0.1,0.0,0.1,0.4,0.0
"BGR Manufacture of fabricated metal products, except machinery and equipment",0.0,0.3,0.0,218.9,0.0,0.0,0.2,2.7,0.1,0.6,0.4,0.2,0.0,0.0,0.6,3.6,0.0,0.0,0.0,0.3,0.1,0.1,0.0,0.5,0.2,0.7,0.0,1.7,4.3,7.4
"BGR Manufacture of computer, electronic and optical products",0.0,0.8,0.2,160.6,0.0,0.1,0.3,2.9,0.1,3.9,2.4,0.1,0.0,0.0,0.0,1.3,0.1,0.1,0.0,0.1,0.0,0.1,0.0,0.4,0.2,0.4,0.0,1.7,3.0,5.2
BGR Manufacture of electrical equipment,0.0,3.3,0.2,136.9,0.0,0.0,0.1,5.6,0.8,1.6,0.7,0.3,0.0,0.0,0.2,5.6,0.0,0.0,0.1,0.4,0.3,0.9,0.0,0.4,0.2,0.2,0.0,0.4,2.5,4.0
BGR Manufacture of machinery and equipment n.e.c.,0.1,2.3,0.2,401.6,0.1,0.3,0.9,6.8,0.7,1.8,0.5,0.5,0.2,0.2,0.0,5.3,0.1,0.1,0.1,0.5,0.1,0.7,0.1,3.7,2.8,3.2,0.1,1.6,4.0,14.7
"BGR Manufacture of motor vehicles, trailers and semi-trailers",0.0,0.1,0.0,76.3,0.0,0.0,0.0,0.5,0.0,0.3,0.1,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.2,0.6
BGR Manufacture of other transport equipment,0.0,0.5,0.2,55.0,0.0,0.0,0.0,7.3,0.2,0.9,3.1,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.5,0.3,0.7,0.0,0.2,1.1,0.0,0.0,0.1,2.9,3.6
BGR Manufacture of furniture; other manufacturing,0.1,3.9,0.2,226.9,0.0,0.5,0.0,6.4,0.4,2.6,4.3,0.2,0.0,0.1,0.4,2.8,0.4,0.0,0.0,1.3,0.1,0.6,0.0,0.2,0.1,0.2,0.0,4.5,4.7,1.6
BGR Repair and installation of machinery and equipment,0.0,0.6,0.0,63.4,0.0,0.0,0.0,0.7,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.1,0.1,0.1,0.0,0.1,0.5,0.7
"BGR Electricity, gas, steam and air conditioning supply",0.0,0.2,0.6,647.5,0.0,0.0,0.0,5.4,0.0,0.2,0.1,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.3,0.0,0.1,0.9,5.7
"BGR Water collection, treatment and supply",0.0,0.0,0.0,174.8,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3
"BGR Sewerage; waste collection, treatment and disposal activities; materials recovery; remediation activities and other waste management services ",0.0,0.0,0.0,81.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1
BGR Construction,0.0,0.2,0.0,1709.8,0.0,0.0,0.1,0.5,0.0,0.1,0.8,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.1,0.7,0.0,0.0,0.0,1.5,4.3
