,AUT,AUS,BEL,BGR,BRA,CAN,CHN,DEU,ESP,FRA,GBR,HUN,IDN,IND,IRL,ITA,JPN,KOR,MEX,NLD,NOR,POL,PRT,ROU,RUS,TUR,TWN,USA,REU,RoW
"AUS Motion picture, video and television programme production, sound recording and music publishing activities; programming and broadcasting activities",1.0,802.6,1.2,0.8,0.4,0.2,0.1,103.2,0.4,8.7,2.6,0.6,0.8,0.0,0.1,10.6,1.0,5.3,2.3,1.3,0.2,2.2,0.5,1.3,0.0,0.0,4.4,2.9,14.4,28.9
AUS Telecommunications,0.3,3240.7,3.7,2.6,0.1,0.2,1.7,40.4,4.1,3.0,13.3,4.5,0.2,0.4,0.4,409.7,0.2,0.1,0.6,6.5,1.1,2.6,0.4,2.2,2.8,0.6,0.9,0.4,37.4,23.2
"AUS Computer programming, consultancy and related activities; information service activities",0.8,3972.2,0.3,1.0,0.1,0.4,0.9,40.8,2.7,1.4,5.0,3.3,0.0,0.2,0.1,9.0,0.3,0.3,0.1,4.2,0.7,3.9,0.4,7.6,0.2,0.1,0.1,2.4,72.4,223.3
"AUS Financial service activities, except insurance and pension funding",0.7,3087.0,1.0,0.2,0.8,12.4,0.6,71.7,18.0,7.8,24.8,15.8,1.5,0.0,9.0,22.7,1.2,2.1,0.0,30.2,0.8,36.9,0.9,4.1,1.2,9.2,0.4,2.0,182.3,694.3
"AUS Insurance, reinsurance and pension funding, except compulsory social security",0.1,4501.0,0.9,0.6,0.0,0.3,0.7,76.8,1.8,1.6,3.4,15.4,0.0,0.6,0.8,66.7,0.8,0.2,2.1,0.7,0.0,1.7,0.2,3.7,0.2,0.3,0.1,7.2,64.3,23.7
AUS Activities auxiliary to financial services and insurance activities,0.0,295.3,0.2,0.0,0.0,0.0,0.7,1.0,0.2,0.1,0.2,0.1,0.0,0.0,0.0,1.2,0.0,0.0,0.0,0.3,0.0,0.3,0.0,0.2,0.0,0.0,0.0,0.1,2.0,7.8
AUS Real estate activities,0.1,25631.1,0.1,0.0,0.1,0.0,0.3,22.5,0.2,0.2,2.5,0.2,0.7,0.2,0.1,6.4,0.0,0.3,0.0,9.6,0.0,2.3,0.1,0.2,0.1,0.0,0.1,0.8,1.9,5.4
AUS Legal and accounting activities; activities of head offices; management consultancy activities,1.1,867.4,4.3,1.9,0.2,0.4,64.6,23.8,8.1,6.8,1.6,1.6,0.2,0.4,0.1,21.0,0.1,0.9,0.1,25.0,1.7,16.2,0.5,17.7,0.2,0.1,0.1,9.0,44.1,56.3
AUS Architectural and engineering activities; technical testing and analysis,2.0,3147.4,2.2,1.5,1.1,1.2,11.6,50.6,6.1,7.7,6.1,5.3,0.4,14.3,0.5,39.2,2.0,2.9,1.9,3.7,1.5,4.8,0.9,4.7,7.3,3.1,1.7,12.9,34.4,61.6
AUS Scientific research and development,0.0,74.8,1.1,2.5,0.1,0.2,0.4,58.2,1.2,5.3,1.0,5.6,0.0,0.0,0.2,7.3,0.1,10.8,0.2,10.9,0.3,0.8,0.1,5.2,0.9,0.0,0.0,4.9,78.3,10.5
AUS Advertising and market research,0.0,68.6,0.0,1.0,0.0,0.0,0.4,1.3,0.1,0.1,0.2,0.1,0.0,0.0,0.0,0.3,0.0,1.1,0.0,0.9,0.0,0.1,0.0,0.3,0.0,0.0,0.0,6.4,7.1,19.5
"AUS Other professional, scientific and technical activities; veterinary activities",0.1,393.4,0.1,0.1,0.0,0.1,0.3,3.5,0.1,0.2,3.1,1.7,0.0,0.1,3.9,3.2,0.2,0.7,0.0,1.1,0.2,1.4,0.2,0.2,0.2,0.7,0.1,0.7,4.4,5.9
AUS Administrative and support service activities,0.5,4115.0,1.0,0.4,0.3,0.6,2.0,20.4,5.2,6.4,5.5,4.0,0.0,0.2,1.0,9.0,0.3,0.7,0.7,12.0,0.4,2.0,1.0,4.1,0.4,0.3,0.2,42.0,36.7,34.1
AUS Public administration and defence; compulsory social security,0.0,23070.5,0.3,0.1,0.0,0.1,1.5,8.6,0.2,0.4,0.3,2.0,0.5,0.1,0.1,1.1,1.4,0.2,0.0,0.7,67.3,0.3,0.0,0.3,0.3,19.7,0.1,0.8,6.4,-112.6
AUS Education,0.1,18059.6,0.6,1.2,0.1,0.2,0.1,28.5,0.6,2.4,0.9,2.7,0.0,1.4,0.3,3.6,0.1,5.0,0.1,5.1,0.1,0.5,0.1,2.5,0.4,0.0,0.0,2.2,37.9,8.3
AUS Human health and social work activities,0.8,26476.4,0.3,0.2,0.1,0.7,0.5,7.6,0.5,1.7,4.0,1.0,0.1,0.2,0.3,2.0,0.3,0.1,0.1,0.3,0.1,1.9,0.2,0.6,0.5,0.1,0.1,2.5,6.0,40.9
AUS Other service activities,0.2,10574.2,0.6,0.2,0.2,1.9,1.6,106.5,12.6,1.4,8.1,0.5,0.1,14.7,0.9,6.7,0.2,2.2,0.0,1.1,0.1,1.9,0.1,0.7,0.1,1.0,2.7,0.9,28.9,11.2
AUS Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,0.0,206.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
AUS Activities of extraterritorial organizations and bodies,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"BEL Crop and animal production, hunting and related service activities",0.2,22.5,1500.7,0.1,0.5,3.1,0.3,427.4,75.9,498.8,168.2,7.8,0.3,0.2,9.8,52.7,3.4,0.4,0.3,271.9,40.9,23.9,14.4,2.1,87.8,0.2,0.1,11.9,307.2,32.8
BEL Forestry and logging,0.0,0.0,14.5,0.0,0.0,0.0,0.0,0.1,0.0,1.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.3,0.0
BEL Fishing and aquaculture,0.0,0.2,8.4,0.0,0.0,0.0,0.0,1.6,1.3,15.2,0.2,0.0,0.0,0.0,0.0,1.9,0.0,0.0,0.0,6.8,0.0,0.0,0.2,0.1,0.6,0.0,0.0,0.0,3.0,41.9
BEL Mining and quarrying,0.1,0.0,8.5,0.0,0.0,2.7,23.0,19.5,0.1,0.7,1.5,0.1,0.0,5.6,0.0,0.1,0.0,0.0,0.0,13.8,0.0,0.0,0.0,0.1,0.0,0.0,0.0,5.6,0.4,129.9
"BEL Manufacture of food products, beverages and tobacco products",51.3,139.9,5500.1,9.2,35.2,142.8,42.0,3010.6,478.9,3730.5,1972.0,53.2,18.4,2.8,144.1,711.6,165.9,95.8,31.4,2392.0,54.7,116.2,127.1,58.2,166.9,12.7,20.1,210.2,1404.2,1153.0
"BEL Manufacture of textiles, wearing apparel and leather products",9.0,37.5,177.0,0.7,2.1,10.3,9.5,542.4,373.3,950.5,984.4,21.1,2.6,2.6,41.3,526.9,32.6,3.2,3.5,360.6,13.3,96.4,79.0,0.7,94.1,26.4,1.9,78.2,363.9,209.8
"BEL Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",0.5,1.0,246.8,0.0,0.1,0.4,1.6,11.1,3.5,29.1,4.9,0.2,0.1,0.7,0.9,4.2,0.9,0.1,0.1,13.2,0.3,0.3,0.9,0.1,0.3,0.3,0.0,8.4,5.5,0.7
BEL Manufacture of paper and paper products,10.0,2.0,517.5,0.1,0.1,0.4,1.0,74.2,16.8,124.1,66.3,1.5,0.1,0.2,1.5,18.3,0.5,0.1,0.6,69.6,1.0,2.6,2.4,0.4,5.1,3.3,0.5,2.1,53.5,12.9
BEL Printing and reproduction of recorded media,1.0,0.3,378.6,0.0,0.0,0.1,0.2,8.0,1.6,12.5,6.4,0.2,0.0,0.1,0.3,1.9,0.1,0.0,0.1,7.1,0.2,0.3,0.2,0.1,0.5,0.4,0.1,0.4,5.6,0.0
BEL Manufacture of coke and refined petroleum products ,4.6,32.5,5738.9,2.9,18.7,64.3,7.5,885.4,78.8,480.9,182.3,4.8,0.8,2.4,8.7,49.2,4.9,2.8,2.3,1078.2,37.6,14.1,11.0,10.2,13.9,22.5,5.1,435.5,849.8,707.4
BEL Manufacture of chemicals and chemical products ,12.6,21.7,788.6,4.3,5.8,7.1,32.3,306.3,86.1,506.9,244.5,9.3,2.5,8.5,13.9,108.1,19.4,12.0,7.9,539.7,9.9,29.1,14.7,8.5,38.8,30.3,3.9,147.9,322.1,92.3
BEL Manufacture of basic pharmaceutical products and pharmaceutical preparations,63.3,19.0,317.9,9.1,28.3,86.6,34.7,1325.8,156.3,699.2,151.2,45.0,2.8,1.7,139.2,490.6,24.9,23.8,35.6,68.2,17.2,46.2,75.8,37.0,2.3,1.8,7.2,653.9,494.9,808.8
BEL Manufacture of rubber and plastic products,12.4,15.2,202.9,1.1,2.9,6.5,13.6,224.2,58.0,223.3,176.7,9.1,1.2,5.8,11.5,77.4,11.4,1.8,7.4,207.8,8.3,16.3,11.7,3.9,19.8,13.4,2.4,55.2,137.8,59.9
BEL Manufacture of other non-metallic mineral products,1.2,1.6,648.2,0.1,0.2,2.5,13.5,24.8,7.6,56.5,16.6,0.5,0.1,3.6,2.1,8.2,3.0,0.5,0.3,32.9,0.8,1.2,2.2,0.6,1.5,1.0,0.2,11.2,15.7,9.8
BEL Manufacture of basic metals,3.9,6.9,1056.2,1.1,2.7,3.8,30.7,91.6,27.9,80.0,60.1,3.4,1.1,7.7,3.5,38.7,3.6,2.7,3.5,83.8,6.0,8.4,7.2,2.9,13.3,12.8,2.3,32.3,83.5,0.0
"BEL Manufacture of fabricated metal products, except machinery and equipment",19.6,23.5,1464.2,3.4,9.6,9.5,55.1,303.2,112.5,410.7,240.7,10.8,4.2,21.2,21.5,143.0,23.0,12.9,14.0,353.6,19.7,42.4,34.7,8.2,40.0,36.1,11.1,142.6,236.2,379.0
"BEL Manufacture of computer, electronic and optical products",10.2,31.6,245.1,3.0,8.9,6.2,27.1,313.9,83.2,334.0,177.0,6.3,0.5,9.3,12.8,173.5,14.4,7.9,4.2,55.9,14.2,27.4,15.8,8.2,21.3,22.4,2.3,102.8,210.4,682.4
BEL Manufacture of electrical equipment,12.6,18.7,267.3,2.3,5.7,4.0,28.2,273.2,87.8,236.8,209.3,10.6,0.8,7.2,13.0,125.6,14.7,5.3,5.0,104.8,14.1,25.0,18.1,6.2,13.8,18.9,3.6,53.6,177.8,307.1
BEL Manufacture of machinery and equipment n.e.c.,32.6,76.4,856.4,12.9,33.5,31.0,281.9,655.5,291.6,559.9,499.9,39.4,11.8,60.1,28.5,444.3,22.5,22.9,38.7,297.1,77.5,68.1,63.0,35.2,172.7,170.6,24.3,292.5,576.3,775.2
"BEL Manufacture of motor vehicles, trailers and semi-trailers",203.4,192.4,134.1,9.4,5.0,91.5,48.1,3540.9,982.7,1631.5,3322.6,137.4,0.7,6.9,133.6,958.2,99.6,12.3,62.0,1649.2,76.7,188.7,196.1,31.7,532.1,128.0,5.0,854.9,2006.1,1187.1
BEL Manufacture of other transport equipment,1.5,11.1,52.8,0.4,0.2,2.6,1.1,257.5,25.6,84.3,128.4,1.0,0.1,0.5,1.5,39.3,1.0,1.1,1.2,58.3,2.4,4.9,11.2,0.4,3.6,1.2,0.2,7.7,43.5,71.5
BEL Manufacture of furniture; other manufacturing,10.2,17.8,187.9,1.4,2.2,18.3,67.4,211.8,73.6,445.2,193.3,5.7,0.3,27.5,16.8,168.4,36.8,2.3,3.7,217.8,7.4,11.8,12.0,2.4,9.2,12.9,1.0,356.5,167.6,252.0
BEL Repair and installation of machinery and equipment,0.3,1.4,814.2,0.1,0.1,0.7,2.4,7.8,2.3,20.9,6.4,0.2,0.0,1.0,0.5,5.7,1.3,0.1,0.1,9.7,3.3,0.3,0.9,0.1,0.1,0.4,0.7,13.5,9.4,8.2
"BEL Electricity, gas, steam and air conditioning supply",0.1,6.6,5590.9,0.0,1.7,1.4,0.6,460.7,3.1,19.1,23.2,2.7,0.0,0.1,1.3,10.4,0.2,0.1,0.0,47.8,3.9,2.1,2.0,0.3,0.1,0.9,0.0,17.6,45.6,46.8
"BEL Water collection, treatment and supply",0.0,0.0,1183.3,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.2
"BEL Sewerage; waste collection, treatment and disposal activities; materials recovery; remediation activities and other waste management services ",1.2,2.0,645.8,0.2,0.6,1.4,1.8,34.3,6.5,42.9,20.8,0.7,0.2,0.7,1.1,7.4,1.6,0.8,0.7,47.5,1.0,2.5,1.4,0.6,2.1,1.6,0.4,10.7,29.6,11.9
BEL Construction,3.0,6.6,36052.6,0.8,1.8,2.3,17.9,57.7,22.2,68.8,67.0,2.7,0.6,5.3,5.1,34.0,3.9,1.8,2.2,78.9,10.0,7.6,5.4,2.1,7.8,8.1,1.7,30.0,61.3,202.2
BEL Wholesale and retail trade and repair of motor vehicles and motorcycles,2.3,4.2,6527.4,0.3,0.7,1.3,2.8,58.4,17.0,46.1,40.9,1.6,0.1,1.1,27.5,25.9,3.7,0.8,0.8,27.9,2.1,3.6,2.8,0.8,6.0,2.5,0.3,17.2,34.2,158.3
"BEL Wholesale trade, except of motor vehicles and motorcycles",8.3,22.6,19525.1,2.0,5.7,14.4,28.8,352.1,90.4,433.7,228.3,8.4,2.1,8.4,172.1,154.1,29.3,10.0,5.3,284.3,12.6,20.0,17.0,7.2,26.2,14.6,3.6,86.5,208.3,664.4
"BEL Retail trade, except of motor vehicles and motorcycles",1.5,3.7,11201.8,0.3,0.8,2.7,4.1,63.1,20.2,71.1,29.9,1.6,0.2,1.7,95.9,39.8,9.0,1.3,0.7,51.8,1.9,3.2,2.7,0.9,2.5,1.1,0.5,25.2,35.1,492.6
BEL Land transport and transport via pipelines,0.5,17.1,2001.3,1.4,0.4,4.3,7.3,114.3,23.1,77.2,81.6,1.8,0.7,0.7,2.2,13.7,2.8,1.3,0.1,48.0,1.9,19.8,2.1,0.5,11.7,5.7,0.4,14.8,117.1,422.8
BEL Water transport,0.0,1.9,28.0,0.3,0.0,1.5,1.6,36.1,3.6,10.7,86.8,0.2,0.5,18.2,0.7,4.3,5.7,0.2,0.1,39.8,2.4,2.3,1.4,0.7,1.6,4.5,0.0,0.2,14.7,775.4
BEL Air transport,0.0,2.2,266.9,0.9,0.7,2.4,1.4,10.5,9.0,33.4,72.6,0.8,0.3,9.1,3.1,8.5,5.1,0.7,0.2,19.6,3.4,1.0,1.2,0.3,0.6,0.3,0.2,31.1,20.3,45.6
BEL Warehousing and support activities for transportation,1.1,33.8,2800.6,0.9,7.5,2.5,2.0,575.2,85.0,444.9,144.7,6.1,1.5,19.2,0.8,79.9,12.4,19.8,0.6,68.5,45.8,13.1,10.9,0.7,20.0,4.5,2.7,3.7,197.1,347.3
BEL Postal and courier activities,0.0,1.3,237.3,0.0,0.1,0.3,0.5,12.9,8.8,10.2,45.4,0.4,0.0,0.2,1.0,1.8,0.1,0.2,0.0,11.4,0.6,0.5,0.4,0.1,0.2,0.0,0.1,0.4,4.5,95.8
BEL Accommodation and food service activities,1.7,6.7,9530.1,3.3,1.8,17.5,2.0,88.0,16.5,13.2,221.8,3.1,0.2,0.0,44.5,24.5,17.4,0.6,0.2,8.5,0.2,0.5,8.1,6.1,0.7,0.0,1.4,1.0,92.5,141.0
BEL Publishing activities,0.6,2.6,1132.9,0.1,0.0,0.0,0.0,57.8,2.9,8.8,47.5,0.5,0.0,0.0,0.1,2.1,0.2,0.5,0.1,9.6,2.4,3.0,4.1,0.7,0.0,0.0,0.4,17.6,14.6,12.5
"BEL Motion picture, video and television programme production, sound recording and music publishing activities; programming and broadcasting activities",0.6,1.3,919.8,0.1,0.5,0.6,0.0,16.1,3.6,24.0,15.0,0.1,0.4,0.0,0.0,4.1,0.4,1.3,1.9,30.8,0.5,1.0,2.6,0.4,0.0,0.0,3.0,9.6,63.4,13.1
BEL Telecommunications,2.3,2.1,5029.1,0.6,0.5,2.4,3.3,58.9,58.2,27.7,194.5,4.8,1.3,3.6,1.4,59.6,0.9,0.9,12.5,93.5,2.8,7.6,2.7,4.4,10.9,1.1,5.5,2.9,73.2,67.9
"BEL Computer programming, consultancy and related activities; information service activities",1.7,7.6,3198.8,0.4,0.2,0.4,0.4,170.8,12.1,29.3,146.9,1.8,0.1,0.3,0.7,8.8,0.8,1.4,0.1,46.2,8.1,10.2,11.7,3.3,0.3,0.3,1.0,51.3,77.4,186.2
"BEL Financial service activities, except insurance and pension funding",2.0,4.3,6867.1,0.3,1.1,11.9,9.7,35.3,229.7,30.4,240.8,1.6,0.6,0.0,17.4,29.2,7.5,3.8,0.0,174.1,13.1,6.3,11.9,0.6,0.3,6.0,0.9,20.1,52.6,461.7
"BEL Insurance, reinsurance and pension funding, except compulsory social security",0.1,1.0,5389.9,0.1,0.0,0.1,0.7,12.1,2.3,3.9,8.3,0.4,0.0,0.3,3.7,4.9,0.5,0.1,0.9,6.3,0.7,2.8,0.6,0.2,0.0,0.2,0.1,14.3,151.2,24.0
BEL Activities auxiliary to financial services and insurance activities,0.1,0.4,649.0,0.0,0.0,0.0,0.0,2.7,14.8,0.1,21.1,0.0,0.0,0.0,0.2,9.3,0.0,0.3,0.0,1.1,0.0,0.1,1.8,0.0,0.0,0.0,0.0,0.2,3.7,98.5
BEL Real estate activities,0.1,0.1,30915.5,0.0,0.0,0.0,0.5,2.5,0.9,1.4,3.1,0.0,0.0,0.0,0.1,1.8,0.0,0.0,0.0,11.1,0.3,0.5,0.1,0.0,0.0,0.0,0.0,1.0,0.9,1.5
BEL Legal and accounting activities; activities of head offices; management consultancy activities,16.0,4.9,4741.0,3.3,0.8,3.9,121.1,53.3,174.5,158.1,42.0,1.5,0.2,1.1,7.5,102.7,1.0,1.8,0.5,490.7,71.2,46.2,5.5,5.8,1.9,1.7,1.0,226.8,143.3,170.3
BEL Architectural and engineering activities; technical testing and analysis,1.0,2.3,2316.0,0.3,0.8,0.7,6.1,24.5,9.2,20.9,18.8,1.0,0.2,4.9,1.4,44.3,0.9,0.7,0.8,11.8,2.3,2.6,2.0,0.9,3.5,3.5,0.5,9.6,17.8,59.2
BEL Scientific research and development,0.0,0.5,336.5,0.7,0.0,0.3,0.0,15.1,4.0,19.2,3.8,0.7,0.0,0.0,3.3,5.6,1.2,2.9,0.0,34.6,1.8,0.3,0.2,0.3,0.2,0.0,0.0,21.3,49.6,3.8
BEL Advertising and market research,1.1,0.5,343.0,0.4,0.1,0.3,8.1,6.4,12.0,12.1,5.0,0.1,0.0,0.1,0.4,7.1,0.1,0.3,0.0,34.9,4.8,3.2,0.5,0.4,0.1,0.1,0.1,30.2,12.3,16.5
"BEL Other professional, scientific and technical activities; veterinary activities",0.1,0.2,269.7,0.0,0.1,0.2,0.2,4.6,0.9,4.2,3.1,0.1,0.0,0.0,3.9,1.5,0.3,0.1,0.1,3.1,0.2,0.3,0.2,0.1,0.2,0.1,0.0,2.4,2.5,1.6
BEL Administrative and support service activities,1.4,2.9,6820.6,0.3,0.7,2.0,2.7,50.4,17.2,55.0,44.9,1.1,0.3,0.7,14.1,15.2,2.8,1.4,0.7,47.3,2.2,3.0,2.9,1.1,2.9,1.7,0.5,48.6,34.3,18.1
BEL Public administration and defence; compulsory social security,0.2,1.0,34593.4,0.0,0.1,1.4,0.8,18.3,16.6,4.5,18.5,0.2,0.0,2.2,1.8,1.2,0.2,0.3,0.0,5.2,1.9,0.9,1.0,0.2,0.1,0.1,0.3,4.9,7.9,13.0
BEL Education,0.3,1.1,24395.4,1.2,0.1,2.6,0.1,28.8,6.9,31.7,13.1,1.2,0.0,2.0,6.0,9.5,2.2,4.8,0.0,57.2,3.0,1.6,0.6,0.6,0.3,0.0,0.1,36.0,83.9,16.5
BEL Human health and social work activities,0.4,0.5,36111.0,0.1,0.2,0.7,0.2,11.2,1.1,4.9,4.0,0.3,0.0,0.0,0.8,3.2,0.2,0.2,0.2,0.8,0.2,0.6,0.7,0.3,0.0,0.0,0.1,5.0,3.6,7.5
BEL Other service activities,0.7,2.5,9618.9,0.1,0.3,9.8,5.7,29.6,109.4,10.0,60.0,0.5,0.1,14.4,3.7,6.4,0.7,0.6,0.3,24.5,0.6,1.9,1.2,0.4,1.4,0.9,1.8,4.9,41.4,25.1
BEL Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,0.0,0.0,729.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BEL Activities of extraterritorial organizations and bodies,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"BGR Crop and animal production, hunting and related service activities",0.5,2.9,0.8,1838.1,0.0,0.6,0.1,17.1,1.1,3.2,1.9,1.0,1.9,0.6,0.1,6.5,0.6,0.3,0.1,1.1,0.1,3.1,0.1,4.3,3.9,2.9,0.0,2.0,15.9,6.6
BGR Forestry and logging,0.0,0.0,0.0,98.6,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.2,0.4,0.0
BGR Fishing and aquaculture,0.0,0.0,0.0,16.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1
BGR Mining and quarrying,0.0,0.1,0.1,53.4,0.0,0.0,0.0,7.9,0.0,0.1,0.1,0.1,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.1,0.1,0.1,0.0,0.1,2.0,0.0
"BGR Manufacture of food products, beverages and tobacco products",3.4,2.2,2.3,2812.7,0.1,4.0,0.2,26.8,1.1,13.3,5.3,5.7,0.0,0.1,0.1,12.6,3.6,2.1,0.7,2.0,0.2,14.1,0.3,21.8,28.7,3.4,0.1,10.8,52.6,42.4
"BGR Manufacture of textiles, wearing apparel and leather products",0.6,18.8,10.7,475.8,0.3,8.4,0.3,176.8,47.7,88.9,45.1,8.0,0.1,0.0,0.5,187.7,4.4,0.3,0.9,9.1,2.0,3.7,0.1,0.6,4.7,10.0,0.0,25.5,95.6,16.8
"BGR Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",0.0,0.2,0.1,140.9,0.0,0.0,0.0,0.6,0.1,0.3,0.2,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.1,0.1,0.0,0.3,0.4,0.1
BGR Manufacture of paper and paper products,0.0,0.1,0.0,105.5,0.0,0.0,0.0,0.7,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.3,0.1,0.1,0.0,0.0,1.0,0.7
BGR Printing and reproduction of recorded media,0.0,0.0,0.0,25.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BGR Manufacture of coke and refined petroleum products ,0.0,0.3,0.4,1095.3,0.0,1.5,0.0,1.4,0.1,7.6,0.9,0.3,0.0,0.0,0.0,3.3,0.1,0.0,1.3,0.2,0.0,0.1,0.0,18.0,1.3,50.8,0.0,7.0,105.8,90.8
BGR Manufacture of chemicals and chemical products ,0.3,0.2,0.3,234.2,0.4,0.1,0.1,2.3,0.5,1.6,0.8,0.4,0.1,0.3,0.0,2.5,0.1,0.2,0.4,1.1,0.0,0.9,0.1,4.3,6.5,0.6,0.1,0.6,7.2,10.7
BGR Manufacture of basic pharmaceutical products and pharmaceutical preparations,0.2,0.0,0.1,259.6,0.8,0.1,0.0,1.5,0.5,1.4,0.4,0.2,0.0,0.0,0.0,4.3,0.0,0.1,0.4,0.1,0.0,0.7,0.1,1.7,0.2,0.0,0.0,0.5,5.1,22.2
BGR Manufacture of rubber and plastic products,0.2,0.5,0.5,136.4,0.0,0.0,0.0,3.6,0.3,2.1,1.4,0.1,0.0,0.1,0.1,3.9,0.0,0.0,0.0,1.6,0.1,0.3,0.0,1.8,0.1,0.7,0.0,0.2,1.6,2.9
BGR Manufacture of other non-metallic mineral products,0.0,0.3,0.4,510.5,0.0,0.1,0.0,4.8,0.3,0.5,2.3,0.1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.7,0.1,0.5,0.9,3.4,0.0,0.6,4.7,1.3
BGR Manufacture of basic metals,0.0,0.5,0.2,359.6,0.0,0.0,0.1,1.2,0.1,0.4,0.2,0.1,0.0,0.1,0.0,0.7,0.0,0.0,0.0,0.3,0.0,0.2,0.0,0.9,0.9,0.4,0.0,0.4,1.6,-0.0
"BGR Manufacture of fabricated metal products, except machinery and equipment",0.1,1.7,0.9,363.5,0.0,0.2,0.3,5.7,0.3,2.5,1.5,0.4,0.1,0.1,0.1,4.0,0.3,0.0,0.0,0.8,0.1,0.7,0.1,3.4,0.7,2.3,0.1,3.6,10.9,26.4
"BGR Manufacture of computer, electronic and optical products",0.1,1.5,18.6,141.9,0.1,0.4,1.0,10.3,0.2,1.4,2.8,0.2,0.0,0.2,0.1,2.6,0.2,0.2,0.0,0.2,0.0,1.3,0.1,2.4,0.4,0.6,0.0,3.6,5.7,17.9
BGR Manufacture of electrical equipment,0.1,2.8,1.4,179.3,0.0,0.2,1.1,24.7,2.0,6.9,5.4,1.2,0.0,1.1,0.6,11.7,1.2,0.1,0.2,3.7,0.4,3.3,0.2,2.7,0.6,2.2,0.6,1.6,12.5,22.6
BGR Manufacture of machinery and equipment n.e.c.,0.5,17.7,2.1,565.3,0.6,1.1,4.6,26.4,2.0,6.4,3.2,2.4,0.6,2.2,0.1,18.8,0.1,0.7,0.7,2.7,0.9,3.4,0.4,15.2,6.5,10.2,0.6,9.6,18.4,32.2
"BGR Manufacture of motor vehicles, trailers and semi-trailers",0.0,0.3,2.2,145.9,0.0,0.1,0.2,2.8,0.1,0.3,0.4,0.1,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.1,0.0,0.2,0.0,0.4,0.1,0.4,0.0,0.6,1.1,3.1
BGR Manufacture of other transport equipment,0.0,3.0,1.9,51.3,0.0,0.1,0.0,44.3,0.2,2.7,4.3,1.1,0.0,0.0,0.3,0.8,0.0,0.0,0.0,1.3,0.0,10.7,0.2,2.6,0.1,5.4,0.0,0.3,16.9,10.5
BGR Manufacture of furniture; other manufacturing,0.2,11.9,0.9,397.9,0.0,0.8,1.3,19.7,1.9,9.3,10.1,0.6,0.0,0.2,2.6,15.9,0.6,0.2,0.1,3.0,0.6,3.4,0.2,1.5,0.5,0.9,0.0,17.2,12.9,7.0
BGR Repair and installation of machinery and equipment,0.0,2.1,0.2,111.8,0.0,0.0,0.1,3.4,0.1,2.3,0.3,0.2,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.4,0.7,0.7,0.1,0.6,0.1,0.5,0.0,0.3,1.8,3.1
