,AUT,AUS,BEL,BGR,BRA,CAN,CHN,DEU,ESP,FRA,GBR,HUN,IDN,IND,IRL,ITA,JPN,KOR,MEX,NLD,NOR,POL,PRT,ROU,RUS,TUR,TWN,USA,REU,RoW
"FRA Electricity, gas, steam and air conditioning supply",0.0,2.4,97.4,0.0,0.0,1.7,1.2,142.5,4.4,25257.9,5.4,2.7,0.0,0.0,0.8,19.5,0.2,0.0,0.5,5.6,0.3,1.2,1.6,0.3,0.0,1.6,0.0,15.1,26.2,36.4
"FRA Water collection, treatment and supply",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4281.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
"FRA Sewerage; waste collection, treatment and disposal activities; materials recovery; remediation activities and other waste management services ",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5644.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.1,394.7
FRA Construction,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,221452.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
FRA Wholesale and retail trade and repair of motor vehicles and motorcycles,17.2,15.1,96.1,2.7,9.1,23.7,28.3,230.0,137.6,32472.2,156.9,11.7,1.6,7.7,8.8,143.5,51.1,13.1,11.5,42.6,8.6,22.5,27.7,12.4,24.0,12.8,5.8,167.7,154.4,206.5
"FRA Wholesale trade, except of motor vehicles and motorcycles",116.1,104.3,686.4,18.5,61.9,160.4,191.2,1583.2,1010.9,105543.6,1062.0,81.1,11.0,52.1,116.2,1079.1,350.9,89.5,77.3,325.1,57.8,153.6,187.2,83.4,164.6,86.5,39.9,1131.5,1060.9,6084.5
"FRA Retail trade, except of motor vehicles and motorcycles",91.3,79.9,509.9,14.5,48.6,125.9,150.5,1220.9,730.2,84887.5,833.1,61.9,8.7,41.0,46.5,761.8,271.5,69.6,60.8,226.0,45.5,119.4,147.2,65.6,127.5,68.1,30.9,890.3,819.7,1096.1
FRA Land transport and transport via pipelines,43.3,42.6,265.0,6.9,22.7,62.6,83.1,587.6,366.1,27156.7,403.8,30.2,4.3,19.0,22.7,370.8,129.5,32.8,28.2,108.6,21.1,65.1,69.3,30.7,64.0,40.4,14.6,419.9,416.5,1248.3
FRA Water transport,0.3,0.9,1.6,0.1,0.1,3.9,9.8,14.8,7.0,408.6,55.3,0.9,0.7,66.9,1.1,4.9,18.6,0.2,0.2,8.7,0.6,3.1,1.3,1.5,2.1,18.5,0.1,2.7,11.8,3791.2
FRA Air transport,0.0,15.1,49.7,1.5,12.4,50.9,41.2,51.4,251.3,6977.8,363.7,14.5,2.1,257.7,43.4,304.8,122.1,11.8,124.2,36.7,5.5,11.3,21.9,3.9,5.4,10.4,4.6,367.7,133.4,803.7
FRA Warehousing and support activities for transportation,6.2,13.0,217.6,0.8,8.3,7.4,6.7,180.8,138.1,3955.5,66.3,7.7,0.9,24.7,2.1,155.3,23.2,17.5,7.4,14.9,5.5,11.1,15.0,3.1,13.2,7.7,4.1,39.7,85.8,477.6
FRA Postal and courier activities,0.0,0.7,2.5,0.2,0.0,0.2,0.3,4.3,7.8,1853.7,42.0,0.3,0.0,0.0,0.4,2.1,0.0,0.0,0.0,8.6,0.1,0.8,0.7,0.1,0.0,0.0,0.0,0.0,2.6,179.5
FRA Accommodation and food service activities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78017.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FRA Publishing activities,4.8,3.9,14.8,0.3,0.2,0.0,0.0,81.3,30.7,18697.8,87.0,0.9,0.0,0.0,0.0,19.6,3.9,0.9,0.0,12.2,4.2,5.9,5.3,0.9,0.0,0.0,1.4,49.1,22.9,429.8
"FRA Motion picture, video and television programme production, sound recording and music publishing activities; programming and broadcasting activities",4.2,7.8,51.4,1.6,3.0,4.2,0.0,73.1,19.5,9196.8,151.4,3.0,0.6,0.0,0.0,67.3,4.1,19.8,13.2,18.6,13.0,15.5,25.0,3.2,0.0,0.0,12.0,169.5,84.0,193.2
FRA Telecommunications,1.7,2.2,34.2,2.7,0.1,1.9,1.7,37.4,72.2,27244.5,249.5,4.3,0.1,2.9,2.5,132.2,1.2,0.7,1.3,24.2,1.5,16.2,11.9,10.0,11.4,3.4,1.2,0.7,108.4,125.0
"FRA Computer programming, consultancy and related activities; information service activities",0.1,0.0,0.0,0.1,0.0,1.8,0.0,23.3,7.0,29966.6,5.5,0.8,0.0,0.0,0.0,3.7,0.3,0.1,0.0,32.2,3.4,4.6,4.1,1.7,0.0,0.0,0.1,5.1,36.9,373.7
"FRA Financial service activities, except insurance and pension funding",1.0,0.4,3.1,0.0,0.2,1.6,0.1,11.9,16.4,28066.5,31.0,1.4,0.0,0.0,49.5,7.8,2.2,0.5,0.0,41.7,3.1,4.1,6.8,0.3,0.1,2.3,0.1,0.1,19.0,1212.9
"FRA Insurance, reinsurance and pension funding, except compulsory social security",0.2,0.2,2.8,0.0,0.0,2.0,0.8,7.6,2.8,35898.8,2.9,0.3,0.0,0.2,9.3,14.7,2.4,0.2,4.7,0.7,0.2,3.5,0.8,0.1,0.0,1.2,0.1,66.6,19.1,116.4
FRA Activities auxiliary to financial services and insurance activities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FRA Real estate activities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,225088.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FRA Legal and accounting activities; activities of head offices; management consultancy activities,3.1,1.4,86.8,0.5,1.5,1.7,544.5,11.9,182.7,17985.0,4.6,0.5,0.2,1.5,0.3,54.7,0.0,2.4,0.0,73.2,5.8,16.9,1.7,3.0,0.0,0.0,0.5,31.5,55.5,102.9
FRA Architectural and engineering activities; technical testing and analysis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22282.4,0.0,0.0,0.0,171.5,0.0,157.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,222.4
FRA Scientific research and development,0.1,5.7,89.8,2.7,2.1,4.3,0.0,146.8,100.5,12381.5,18.2,10.7,0.0,0.5,5.5,81.7,1.5,78.3,7.4,131.6,0.3,2.8,1.9,5.1,2.2,0.0,0.7,96.5,469.6,130.0
FRA Advertising and market research,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.5,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,5.3,0.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.7,2.5,96.1
"FRA Other professional, scientific and technical activities; veterinary activities",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,3034.4,0.7,0.0,0.0,0.0,1.5,0.3,0.1,0.1,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.1,2.9
FRA Administrative and support service activities,2.7,16.2,44.6,0.2,2.0,8.2,0.0,31.7,358.3,5352.7,70.6,6.6,0.1,0.0,23.0,46.3,1.7,2.5,6.4,125.2,3.2,3.8,17.7,2.1,0.0,1.5,1.0,996.2,58.4,107.8
FRA Public administration and defence; compulsory social security,1.0,1.1,8.7,0.1,0.4,1.3,20.0,14.0,18.1,199259.3,14.3,0.5,0.1,7.4,0.7,15.9,3.0,0.8,0.5,6.5,0.8,1.7,1.7,0.6,1.2,0.7,0.3,19.5,16.4,85.6
FRA Education,0.2,0.3,1.5,0.0,0.1,0.3,0.8,3.2,3.8,110736.3,3.3,0.1,0.0,0.1,0.2,2.1,1.0,0.1,0.2,1.7,0.2,0.3,0.5,0.1,0.4,0.2,0.1,6.8,3.0,6.5
FRA Human health and social work activities,3.5,1.5,5.1,0.1,0.8,8.9,4.2,13.9,12.4,200378.3,100.0,0.6,0.2,1.7,0.7,11.2,4.9,1.7,0.8,2.8,0.8,5.4,1.9,0.9,1.7,1.5,0.5,21.8,12.9,209.3
FRA Other service activities,0.1,6.6,17.8,0.0,0.6,14.5,482.4,29.1,442.1,69522.0,459.1,0.1,0.0,11.2,5.5,28.5,0.6,3.9,0.0,13.9,1.2,8.8,1.3,0.5,0.0,3.6,3.2,3.2,394.6,-36.5
FRA Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4739.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FRA Activities of extraterritorial organizations and bodies,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"GBR Crop and animal production, hunting and related service activities",1.6,1.3,17.0,0.1,0.9,1.1,1.7,13.8,48.4,21.9,13805.5,6.1,0.2,3.1,141.0,35.3,3.6,0.3,0.0,43.7,6.2,1.3,4.5,5.5,1.5,4.3,0.4,4.1,31.5,72.5
GBR Forestry and logging,0.2,0.1,0.4,0.0,0.1,0.5,0.3,1.6,0.5,0.6,658.7,0.0,0.0,0.0,3.2,1.6,0.4,0.4,0.0,1.0,0.1,0.1,0.1,0.0,0.1,0.0,0.2,1.0,4.2,0.6
GBR Fishing and aquaculture,0.1,0.9,16.1,0.0,0.0,0.1,0.1,16.9,105.7,291.7,373.2,0.0,0.0,0.0,13.5,34.8,2.2,0.0,0.0,9.4,18.6,0.0,6.1,0.1,30.5,0.0,1.2,0.7,2.8,79.7
GBR Mining and quarrying,0.8,0.3,93.3,0.0,0.1,1.9,16.1,1516.5,6.8,3.1,2727.3,0.6,0.1,9.2,7.4,8.5,1.7,0.9,0.1,368.3,0.5,0.4,7.4,0.1,10.2,0.2,0.3,121.1,14.0,2570.6
"GBR Manufacture of food products, beverages and tobacco products",334.6,51.7,472.3,28.8,114.4,445.8,207.9,848.1,1253.1,1934.0,60408.5,26.0,49.7,69.2,2422.2,562.4,336.4,354.3,75.1,531.5,140.3,103.7,254.8,51.3,201.1,51.1,303.7,1282.6,1469.1,2818.2
"GBR Manufacture of textiles, wearing apparel and leather products",78.4,48.2,137.0,2.7,3.8,71.4,12.0,913.3,361.6,475.9,2616.7,19.8,7.7,17.6,1440.9,572.1,305.2,70.0,11.3,154.6,76.9,140.1,52.5,9.0,131.9,103.7,23.5,593.9,729.0,1255.7
"GBR Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",0.8,0.8,1.1,0.1,0.1,1.2,0.5,6.0,2.2,5.1,1560.5,0.2,0.0,0.3,15.2,3.0,2.3,0.5,0.2,2.3,0.9,0.7,0.5,0.1,0.9,0.5,0.9,8.1,5.2,3.3
GBR Manufacture of paper and paper products,3.0,1.7,5.8,0.6,0.1,1.6,1.3,62.6,11.0,64.3,3692.7,0.7,0.1,0.5,83.8,21.8,3.6,16.8,0.4,10.8,3.8,3.4,1.7,0.4,7.9,2.8,0.5,20.8,37.2,21.8
GBR Printing and reproduction of recorded media,14.8,15.7,21.8,2.1,4.0,11.2,21.0,120.4,51.4,83.8,3709.5,2.8,0.5,9.1,73.1,56.3,30.8,16.5,3.7,18.1,12.4,8.3,7.6,3.9,8.8,10.1,3.3,128.8,135.2,-0.0
GBR Manufacture of coke and refined petroleum products ,1.2,2.1,250.8,0.6,2.4,32.4,0.0,331.9,138.2,373.2,15772.5,0.2,0.1,0.0,19.0,28.1,0.1,0.2,14.6,369.6,126.7,3.5,80.6,0.6,6.3,9.1,1.5,1100.3,170.9,136.0
GBR Manufacture of chemicals and chemical products ,122.3,25.0,244.0,9.6,11.0,38.5,52.5,760.4,275.8,598.1,16470.7,22.3,11.3,29.4,198.1,241.7,79.0,14.7,37.1,419.0,92.3,86.7,66.4,28.0,242.2,61.0,17.0,668.8,644.4,501.2
GBR Manufacture of basic pharmaceutical products and pharmaceutical preparations,735.8,99.1,57.4,45.8,87.1,596.5,110.4,2452.0,1034.7,2330.0,1972.6,54.1,5.3,5.0,502.1,1007.8,135.5,112.5,164.8,114.0,69.2,153.1,223.3,99.5,6.3,2.6,33.7,2838.2,1054.9,2007.7
GBR Manufacture of rubber and plastic products,35.3,10.9,32.7,1.4,6.3,19.7,18.7,165.2,55.2,134.0,3925.5,6.8,1.4,17.9,182.8,56.7,39.7,11.6,14.6,88.4,17.8,22.7,11.9,11.8,7.0,16.3,6.9,126.1,109.8,176.3
GBR Manufacture of other non-metallic mineral products,7.4,4.7,9.8,0.4,0.9,42.6,6.7,41.5,27.4,34.4,3127.8,1.1,1.2,3.3,56.7,26.4,51.6,17.4,1.4,21.2,5.9,3.0,2.5,0.9,4.0,3.1,1.9,142.1,46.3,44.4
GBR Manufacture of basic metals,4.0,1.9,4.8,0.5,0.7,3.5,3.3,27.1,12.0,21.8,91.7,0.7,0.2,1.5,23.5,13.2,10.9,3.0,0.8,9.7,2.4,2.4,1.9,0.8,2.5,2.2,0.8,25.9,68.0,17.2
"GBR Manufacture of fabricated metal products, except machinery and equipment",32.6,4.8,49.1,2.4,4.4,16.3,20.8,145.2,63.8,107.2,10303.7,1.6,3.2,25.0,347.5,53.6,66.0,26.6,10.3,56.2,23.6,17.8,7.0,7.4,8.7,13.7,5.2,313.0,91.3,343.6
"GBR Manufacture of computer, electronic and optical products",216.2,180.9,385.0,44.2,83.2,209.3,448.0,2028.6,1057.6,1328.9,1074.0,42.6,8.3,171.5,437.7,907.5,377.0,280.8,37.6,66.9,205.3,136.0,127.7,86.2,111.3,194.3,61.9,2183.8,2578.1,5469.1
GBR Manufacture of electrical equipment,126.6,45.9,91.1,6.0,17.6,44.7,188.2,601.4,179.8,199.7,4500.6,18.8,6.1,57.2,456.9,199.3,113.2,66.5,29.0,113.1,38.0,30.0,33.0,7.2,21.4,77.0,33.2,518.8,320.1,1552.3
GBR Manufacture of machinery and equipment n.e.c.,400.1,189.3,506.5,42.1,107.9,208.3,1068.3,1444.3,713.7,990.2,7406.5,73.0,94.8,391.4,644.3,796.4,281.3,333.3,156.9,370.6,432.4,229.5,117.5,124.8,296.5,448.1,298.1,3554.5,1361.0,2996.6
"GBR Manufacture of motor vehicles, trailers and semi-trailers",358.0,203.0,1076.9,4.2,42.8,249.5,154.6,2581.9,1930.6,2132.9,21324.0,104.0,23.8,23.8,922.0,1387.8,736.9,17.6,106.8,527.1,180.7,231.9,286.2,27.5,1467.8,357.9,31.9,5940.3,1850.7,2640.7
GBR Manufacture of other transport equipment,39.3,11.6,33.3,1.8,2.2,39.6,9.0,782.1,108.6,129.3,5451.4,1.2,7.7,286.3,100.6,193.7,17.0,6.3,4.8,98.8,305.7,3.7,32.6,2.5,34.9,8.0,6.1,221.7,495.3,535.9
GBR Manufacture of furniture; other manufacturing,134.6,66.8,140.2,4.5,19.8,112.1,116.2,766.2,291.4,743.8,10364.1,29.7,2.4,85.1,1518.4,374.5,610.2,53.1,41.7,296.5,80.6,49.5,50.0,6.9,112.3,59.5,4.0,1147.8,823.2,924.6
GBR Repair and installation of machinery and equipment,0.3,0.1,0.2,0.0,0.1,0.5,0.1,1.7,1.2,1.5,64.8,0.1,0.0,0.3,1.1,1.8,0.5,0.3,0.1,1.1,0.2,0.2,0.2,0.1,0.0,0.0,0.0,2.3,2.6,7.7
"GBR Electricity, gas, steam and air conditioning supply",0.7,0.8,9.1,0.4,0.1,1.8,1.2,24.6,2.1,11.7,36085.8,0.8,0.0,0.4,5.8,14.6,1.1,13.2,0.2,21.0,0.9,0.6,0.4,0.3,0.7,0.1,0.3,18.5,58.3,44.1
"GBR Water collection, treatment and supply",0.1,0.0,0.1,0.0,0.0,0.1,0.1,0.2,0.1,0.1,6440.1,0.0,0.0,0.0,0.7,0.3,0.1,0.0,0.0,0.3,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.7,-21.4
"GBR Sewerage; waste collection, treatment and disposal activities; materials recovery; remediation activities and other waste management services ",0.9,1.9,1.0,0.1,0.1,0.6,0.6,4.7,0.9,2.4,17583.1,0.2,0.0,0.3,3.6,5.5,0.6,1.5,0.0,4.3,0.5,0.3,0.3,0.1,0.1,0.1,0.2,2.9,23.6,218.5
GBR Construction,0.6,0.6,1.5,0.0,0.1,0.8,0.2,2.3,0.9,0.9,208296.8,0.3,0.0,0.4,5.3,5.8,1.0,0.4,0.0,6.9,0.5,5.1,0.4,2.3,2.8,0.0,0.3,1.0,9.0,154.2
GBR Wholesale and retail trade and repair of motor vehicles and motorcycles,0.4,0.2,0.5,0.0,0.1,0.5,0.1,17.8,0.7,1.8,41016.7,0.1,1.1,0.0,3.3,2.8,0.7,1.5,0.0,3.0,0.3,0.2,0.2,0.1,3.0,0.0,0.4,9.6,9.5,23.6
"GBR Wholesale trade, except of motor vehicles and motorcycles",1.7,0.9,3.3,0.1,0.3,2.0,0.9,12.5,4.0,15.3,100275.4,0.6,0.0,0.3,19.3,30.2,4.0,2.0,0.0,20.2,2.2,1.5,1.0,0.3,1.2,0.0,0.7,8.1,25.7,519.5
"GBR Retail trade, except of motor vehicles and motorcycles",11.3,4.8,10.8,0.3,2.1,17.9,5.3,33.7,20.0,7.0,121070.2,1.6,0.2,0.9,112.5,34.0,22.5,1.9,0.1,11.5,1.8,1.5,3.1,1.4,0.1,0.8,6.8,5.0,90.6,349.4
GBR Land transport and transport via pipelines,5.8,7.2,17.7,0.1,0.2,7.4,3.7,15.4,39.7,12.9,30059.0,1.0,0.5,0.1,6.8,10.0,6.0,1.2,0.0,6.4,0.8,3.0,0.9,0.2,1.8,4.2,0.6,9.7,28.8,874.3
GBR Water transport,0.1,1.1,0.3,0.1,0.0,6.4,3.0,8.0,8.0,1.1,4558.8,0.5,1.3,16.0,3.0,1.3,27.3,0.1,0.0,7.2,2.4,0.9,0.6,0.3,0.7,10.1,0.1,0.1,13.4,5156.4
GBR Air transport,0.1,18.1,28.5,0.8,4.3,73.8,10.8,29.6,329.2,93.1,18410.3,7.7,3.3,50.9,81.9,85.1,153.4,13.1,29.4,26.7,23.6,3.0,11.1,0.8,1.8,4.8,4.8,335.2,95.9,852.1
GBR Warehousing and support activities for transportation,11.4,12.5,120.7,0.1,2.4,3.4,0.1,78.4,150.2,62.2,2446.5,3.0,0.8,4.9,3.9,39.2,15.9,17.5,1.2,6.1,16.2,1.9,4.8,0.2,2.7,2.3,3.3,1.3,62.3,530.3
GBR Postal and courier activities,0.4,4.7,4.5,0.2,0.1,0.6,0.4,11.1,1.5,15.0,1824.4,0.5,0.0,0.1,17.3,8.4,0.9,1.7,0.0,42.3,1.9,1.3,1.5,0.2,0.1,0.0,0.2,3.4,13.1,251.4
GBR Accommodation and food service activities,98.0,30.7,80.2,2.5,13.6,125.8,11.1,152.4,143.9,0.8,110089.5,12.6,1.9,0.1,1000.6,100.0,204.6,8.2,0.6,1.3,0.5,0.2,23.6,9.2,0.8,0.0,47.6,0.6,550.6,2132.5
GBR Publishing activities,62.8,218.0,40.3,3.3,0.8,0.2,0.1,265.2,6.8,53.4,17162.3,5.7,0.4,0.1,1.1,105.0,9.2,22.7,0.0,128.7,23.4,12.1,21.2,1.8,0.0,0.0,1.1,138.6,129.7,1020.6
"GBR Motion picture, video and television programme production, sound recording and music publishing activities; programming and broadcasting activities",127.6,22.4,75.6,8.5,38.4,13.3,3.6,497.4,5.2,273.2,26050.4,11.7,8.6,0.8,3.6,456.3,34.5,9.6,251.5,80.3,96.4,21.0,68.2,25.7,0.0,0.7,84.0,1228.9,314.8,792.9
GBR Telecommunications,13.1,21.0,74.0,2.6,0.8,1.3,2.3,103.1,7.1,90.9,32841.0,8.5,2.8,7.5,116.0,280.0,16.9,11.1,11.3,153.5,38.5,26.2,29.7,12.8,84.7,0.8,2.1,5.6,220.3,270.0
"GBR Computer programming, consultancy and related activities; information service activities",10.4,5.9,9.8,1.3,4.0,9.9,29.1,156.6,15.3,40.4,33245.4,5.8,0.2,16.5,21.6,91.3,8.4,11.8,0.2,212.4,45.5,27.5,13.6,13.9,1.1,1.1,2.9,62.2,320.0,1496.9
"GBR Financial service activities, except insurance and pension funding",10.3,14.1,22.3,0.2,9.9,295.4,8.9,241.5,21.4,73.9,56720.7,18.3,3.7,0.9,331.1,95.9,82.6,164.0,0.0,426.5,136.3,35.8,38.3,2.2,3.0,84.3,30.1,8.1,601.8,12207.2
"GBR Insurance, reinsurance and pension funding, except compulsory social security",5.6,19.0,13.5,2.0,0.0,17.9,5.1,77.1,1.5,38.0,46758.8,4.8,0.6,1.8,259.2,185.1,26.4,6.0,70.4,14.8,6.6,16.1,4.2,4.3,1.7,3.6,1.9,2389.5,159.0,761.6
GBR Activities auxiliary to financial services and insurance activities,17.8,11.2,193.5,0.0,0.1,1.0,0.7,128.0,6.8,6.8,4145.4,1.4,0.0,0.4,24.6,346.1,1.1,55.8,0.0,31.2,2.6,4.8,31.6,0.3,0.7,0.1,0.2,5.3,94.3,6022.1
GBR Real estate activities,4.9,0.9,0.3,0.0,0.5,0.5,0.2,33.7,0.5,2.2,227778.3,0.1,4.6,0.0,1.4,41.3,0.2,3.9,0.0,107.1,0.8,3.5,0.3,0.0,0.3,0.0,2.5,2.0,3.4,9.5
GBR Legal and accounting activities; activities of head offices; management consultancy activities,69.6,3.5,98.2,3.6,1.8,15.7,357.2,59.1,10.5,113.6,8216.3,1.7,1.3,1.8,15.9,230.1,1.2,22.0,0.0,437.8,72.9,41.1,6.2,6.5,0.1,0.1,4.5,273.2,285.3,452.6
GBR Architectural and engineering activities; technical testing and analysis,1.2,0.3,2.7,0.2,0.1,2.0,4.6,11.5,0.6,4.6,11971.1,1.1,0.0,34.0,78.1,222.2,6.3,11.3,0.1,23.4,4.5,2.7,1.3,0.6,0.5,0.5,0.5,12.6,33.3,312.8
GBR Scientific research and development,0.7,4.8,42.4,7.6,1.0,15.3,1.2,271.3,3.3,154.8,1280.5,10.4,0.0,0.4,23.0,142.8,7.9,246.6,4.4,325.4,1.8,3.7,2.3,4.6,12.5,0.1,1.3,282.8,995.7,225.0
GBR Advertising and market research,0.4,0.1,0.5,0.8,0.0,0.2,1.6,1.2,0.3,1.3,382.2,0.1,0.0,0.1,0.4,2.1,0.2,31.8,0.0,8.7,0.6,0.3,0.1,0.1,0.0,0.0,0.1,106.1,24.5,121.2
"GBR Other professional, scientific and technical activities; veterinary activities",0.5,1.3,4.2,0.3,0.1,15.4,0.8,28.5,0.7,4.0,5199.5,8.2,0.0,0.4,882.3,129.2,66.6,77.0,0.1,94.5,30.0,17.5,8.6,0.2,3.0,5.2,4.1,42.5,63.9,360.7
GBR Administrative and support service activities,40.7,26.1,34.6,0.3,5.2,53.9,2.0,194.3,153.1,662.6,16402.5,14.3,0.1,1.0,6.2,731.8,0.9,73.3,0.3,491.8,77.6,46.5,27.4,0.5,0.0,0.0,6.5,364.8,727.3,211.4
GBR Public administration and defence; compulsory social security,0.1,0.8,0.0,0.1,0.0,1.9,1.7,52.7,0.0,0.0,203897.4,2.6,1.0,0.0,0.1,0.0,27.0,5.1,0.0,1.3,688.0,0.0,0.0,0.0,2.4,89.1,0.7,13.6,25.6,-969.3
GBR Education,154.8,2.1,0.5,0.2,1.6,50.7,1.5,2.6,0.9,2.0,141101.3,0.6,0.8,188.5,2.7,4.6,1.0,4.3,0.0,7.0,0.6,6.6,0.4,0.3,5.5,0.0,7.2,23.0,11.0,539.8
GBR Human health and social work activities,6.5,1.1,0.0,0.0,0.0,2.8,0.0,0.6,0.1,1.1,234982.2,0.1,0.3,0.3,0.3,0.7,0.2,0.1,0.0,0.9,0.2,0.5,0.1,0.1,0.0,0.0,0.1,8.9,2.2,140.3
GBR Other service activities,30.0,76.2,111.3,2.6,31.0,226.9,222.5,826.0,203.8,148.7,85520.8,4.8,1.0,43.1,237.6,1021.0,26.3,12.8,0.4,346.6,49.6,53.4,15.7,18.2,0.3,44.0,95.3,82.4,1387.9,316.5
GBR Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,9375.1,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.1,2.0
GBR Activities of extraterritorial organizations and bodies,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"HUN Crop and animal production, hunting and related service activities",0.2,24.6,2.7,0.8,0.1,0.3,0.3,51.6,2.7,11.1,7.0,2399.0,0.0,0.1,0.2,14.6,3.6,0.6,0.2,5.2,0.9,7.2,1.2,10.1,8.0,0.5,0.1,1.9,52.9,18.8
HUN Forestry and logging,0.0,0.2,0.1,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,102.5,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.1,0.4,0.0,0.0,0.1,0.4,0.0
HUN Fishing and aquaculture,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,15.6,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.1
HUN Mining and quarrying,0.0,0.2,0.1,0.0,0.0,0.0,0.0,49.5,0.0,0.1,0.2,9.3,0.0,0.0,0.0,0.2,0.1,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.1,0.0,0.0,0.1,0.3,0.0
"HUN Manufacture of food products, beverages and tobacco products",2.4,130.3,33.8,17.7,0.3,6.1,2.8,296.3,30.2,73.9,85.2,5041.7,0.0,0.1,0.6,99.3,76.1,20.1,0.7,29.8,3.9,67.0,2.9,153.7,153.5,2.3,1.8,16.1,402.0,159.8
"HUN Manufacture of textiles, wearing apparel and leather products",1.7,136.7,27.4,1.7,0.1,5.6,0.7,409.6,17.2,79.0,99.3,21.7,0.0,0.3,0.4,407.0,5.7,0.4,0.6,12.0,4.9,37.5,2.3,11.4,28.9,1.7,0.2,40.6,141.1,73.2
"HUN Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",0.0,1.2,0.3,0.1,0.0,0.0,0.1,4.8,0.3,0.7,0.7,103.9,0.0,0.0,0.1,1.2,0.2,0.1,0.0,0.5,0.1,0.6,0.1,0.5,0.1,0.1,0.0,0.6,1.8,0.1
HUN Manufacture of paper and paper products,0.4,2.6,0.5,1.2,0.0,0.0,0.1,8.5,3.5,0.9,8.2,26.1,0.0,0.0,0.0,2.4,0.1,0.0,0.0,0.1,0.0,10.1,0.0,8.2,16.1,0.8,0.0,8.1,35.7,25.4
HUN Printing and reproduction of recorded media,0.1,1.2,0.2,0.1,0.2,0.0,0.0,5.4,0.7,0.7,1.2,59.0,0.0,0.0,0.0,2.9,0.5,0.1,0.0,0.3,0.1,1.0,0.0,0.8,0.8,0.1,0.0,1.5,2.8,-0.0
